id,createdOn,creator_id,topic_id
999,2015-02-08,24251,6
1000,2009-11-25,15088,5
1001,2015-11-12,23828,3
1002,2003-10-31,17644,9
1003,2015-12-23,9781,2
1004,2013-02-14,28592,10
1005,2012-05-02,53492,7
1006,2013-10-13,35484,4
1007,2011-06-25,41866,7
1008,2011-01-05,64091,7
1009,2012-01-14,5735,4
1010,2015-12-22,25177,9
1011,2010-08-05,66645,2
1012,2012-11-08,7778,8
1013,2012-07-19,85735,10
1014,2012-11-17,5657,10
1015,2015-12-14,98943,6
1016,2012-12-03,31537,3
1017,2006-02-18,62841,7
1018,2013-02-13,58252,3
1019,2003-11-19,91511,4
1020,2012-10-07,45,2
1021,2014-06-16,94569,3
1022,2014-05-07,76860,6
1023,2011-02-26,8088,7
1024,2015-12-28,93429,1
1025,2008-02-13,69904,9
1026,2004-05-19,67469,1
1027,2015-11-22,58376,8
1028,2013-11-17,44355,2
1029,2015-04-28,46895,3
1030,2012-10-03,5439,5
1031,2009-04-22,11413,10
1032,2006-11-20,26826,10
1033,2014-11-14,28627,6
1034,2015-09-26,3241,7
1035,2014-10-25,47544,10
1036,2010-10-28,26775,8
1037,2014-08-19,4625,8
1038,2010-02-22,27165,5
1039,2010-08-28,18131,8
1040,2014-06-05,16977,4
1041,2010-12-11,60392,6
1042,2014-05-09,48873,10
1043,2015-07-29,41876,1
1044,2015-06-14,58490,9
1045,2015-08-10,62435,5
1046,2006-12-08,77649,8
1047,2006-04-28,47538,1
1048,2013-10-09,82861,1
1049,2013-12-28,44790,5
1050,2015-07-16,22552,8
1051,2014-04-14,7052,10
1052,2015-09-13,37280,1
1053,2013-06-10,21726,4
1054,2014-02-08,56438,2
1055,2007-09-08,23247,5
1056,2013-05-09,98049,7
1057,2015-03-11,38787,7
1058,2015-06-20,79200,4
1059,2014-09-15,82766,4
1060,2015-06-01,4507,10
1061,2012-11-28,54392,7
1062,2010-01-18,88324,6
1063,2015-12-10,43049,8
1064,2015-06-05,6928,2
1065,2013-04-08,85431,9
1066,2013-06-17,4652,5
1067,2014-03-27,11657,7
1068,2012-07-02,68029,5
1069,2013-10-14,70278,7
1070,2005-02-03,69848,6
1071,2012-09-23,91967,5
1072,2015-08-15,71387,8
1073,2015-02-13,56054,1
1074,2015-05-15,83750,4
1075,2013-04-21,64042,4
1076,2015-12-13,79513,10
1077,2015-06-03,80000,3
1078,2007-02-23,30924,2
1079,2013-08-25,15631,7
1080,2011-11-30,60901,5
1081,2015-06-12,80488,10
1082,2007-02-25,53369,10
1083,2015-11-22,54112,1
1084,2014-08-13,25538,4
1085,2013-01-06,94332,10
1086,2015-01-19,74105,5
1087,2013-12-18,48920,4
1088,2007-11-03,20785,9
1089,2015-06-05,10804,6
1090,2011-11-04,60016,5
1091,2014-08-23,47483,10
1092,2015-04-18,60906,4
1093,2015-05-26,46513,10
1094,2012-01-28,63259,6
1095,2007-02-06,87736,5
1096,2010-11-25,82817,7
1097,2014-01-29,53279,3
1098,2008-04-05,20116,6
1099,2012-10-18,21480,5
1100,2008-08-10,56451,9
1101,2008-06-23,80244,3
1102,2013-08-25,29484,3
1103,2015-06-23,60814,8
1104,2007-07-17,87288,1
1105,2015-09-01,39601,1
1106,2011-09-06,66481,7
1107,2015-04-23,24918,7
1108,2014-08-30,64288,3
1109,2009-09-12,37214,6
1110,2014-03-08,48135,1
1111,2014-08-08,78424,5
1112,2001-07-05,75320,8
1113,2013-12-25,59087,6
1114,2014-12-09,86288,3
1115,2015-11-16,50003,1
1116,2012-06-25,41652,1
1117,2010-11-09,77795,3
1118,2009-05-18,56358,5
1119,2015-08-27,93172,4
1120,2015-11-28,15172,4
1121,2010-08-25,52193,3
1122,2015-05-28,41309,2
1123,2004-03-27,84815,2
1124,2014-03-20,20241,10
1125,2008-02-06,55866,3
1126,2015-04-22,6820,7
1127,2015-12-12,53218,10
1128,2010-05-30,21054,6
1129,2015-11-14,92428,7
1130,2011-03-02,66594,9
1131,2010-09-28,80694,3
1132,2013-04-29,12841,8
1133,2015-09-07,79835,4
1134,2015-06-27,43706,10
1135,2011-01-19,63295,9
1136,2014-01-17,63081,9
1137,2015-05-27,84312,4
1138,2013-08-02,83945,1
1139,2015-12-23,1433,4
1140,2007-12-08,89743,9
1141,2012-02-19,67900,5
1142,2013-12-29,8933,2
1143,2015-03-02,22858,10
1144,2015-09-07,13991,8
1145,2014-08-10,46314,10
1146,2013-03-16,78909,7
1147,2014-10-17,92037,4
1148,2014-08-05,76790,10
1149,2011-01-21,69586,8
1150,2005-11-12,83197,6
1151,2013-03-01,80323,8
1152,2015-01-12,85659,9
1153,2015-08-08,93514,5
1154,2014-03-04,23208,7
1155,2011-09-01,73897,7
1156,2007-02-01,27375,1
1157,2015-03-30,78261,2
1158,2006-04-13,91518,4
1159,2012-07-19,85606,5
1160,2015-05-19,1351,5
1161,2015-07-11,71006,10
1162,2015-10-06,51414,2
1163,2010-07-28,53523,10
1164,2015-12-27,31246,6
1165,2014-06-20,55387,3
1166,2001-11-09,50530,9
1167,2015-03-03,32467,5
1168,2015-02-19,60205,6
1169,2015-08-22,88940,3
1170,2011-05-16,75343,2
1171,2009-01-05,85938,4
1172,2013-02-21,37893,10
1173,2015-02-14,87770,4
1174,2015-10-26,49124,3
1175,2015-07-27,53032,4
1176,2014-11-24,26993,1
1177,2006-10-21,70298,9
1178,2015-05-19,94368,8
1179,2013-05-02,72661,9
1180,2014-05-18,35687,4
1181,2015-12-20,24042,6
1182,2014-10-29,95997,7
1183,2014-09-11,61348,9
1184,2014-02-20,38549,8
1185,2015-02-27,38704,2
1186,2014-11-20,55857,6
1187,2012-03-11,99209,1
1188,2014-04-05,78693,6
1189,2014-07-17,51552,7
1190,2011-06-28,85770,1
1191,2013-11-03,17477,6
1192,2011-02-27,63387,2
1193,2015-11-30,79060,10
1194,2014-06-21,63887,6
1195,2013-10-13,26334,8
1196,2015-01-22,73715,9
1197,2003-08-05,34451,1
1198,2003-02-23,20675,8
1199,2009-09-06,83497,6
1200,2009-04-24,92997,7
1201,2015-08-27,27564,6
1202,2007-07-27,70627,10
1203,2008-12-17,52802,9
1204,2013-03-23,37411,2
1205,2011-06-30,34202,4
1206,2015-01-10,88868,6
1207,2015-10-24,86640,4
1208,2014-09-15,50711,3
1209,2013-08-08,61951,3
1210,2009-02-01,86584,3
1211,2012-02-21,71172,2
1212,2013-08-20,41383,3
1213,2011-12-19,26058,3
1214,2011-03-10,56167,8
1215,2006-01-11,31672,7
1216,2008-09-18,51027,2
1217,2014-03-31,8563,3
1218,2014-03-10,20536,3
1219,2015-01-14,59857,2
1220,2015-12-23,40947,10
1221,2014-02-17,1627,1
1222,2005-03-18,79495,8
1223,2015-11-10,92542,1
1224,2010-08-25,55355,4
1225,2012-09-18,27983,4
1226,2003-12-01,25262,9
1227,2013-12-21,72856,5
1228,2013-02-04,35960,4
1229,2010-11-06,4068,2
1230,2015-10-06,97278,2
1231,2006-03-20,59682,8
1232,2013-06-02,27825,6
1233,2011-06-30,88601,1
1234,2014-10-15,87268,3
1235,2007-12-18,63209,5
1236,2014-11-08,39624,9
1237,2013-09-05,73145,7
1238,2015-05-03,2855,5
1239,2008-08-21,69507,9
1240,2007-04-14,84601,1
1241,2009-11-05,48024,6
1242,2012-04-26,92901,3
1243,2013-03-10,61617,3
1244,2007-01-14,61816,9
1245,2012-11-13,21235,6
1246,2013-01-31,9307,5
1247,2015-11-01,1630,4
1248,2013-12-20,45684,5
1249,2015-05-03,24338,9
1250,2008-12-19,85468,7
1251,2011-05-09,2591,9
1252,2007-03-04,39128,3
1253,2010-11-17,12136,10
1254,2010-06-16,78742,4
1255,2012-03-30,39218,10
1256,2012-02-01,89894,7
1257,2013-11-13,71791,3
1258,2014-10-21,87570,5
1259,2015-12-27,92193,9
1260,2014-10-22,82044,9
1261,2013-10-28,69133,7
1262,2010-08-15,851,1
1263,2015-06-23,11006,8
1264,2015-06-17,83952,7
1265,2015-05-17,68371,2
1266,2012-02-04,59571,10
1267,2014-07-14,40870,3
1268,2011-05-17,38390,2
1269,2014-02-08,44250,4
1270,2015-07-21,90314,9
1271,2013-08-02,62912,1
1272,2012-06-07,6166,3
1273,2013-11-19,66022,8
1274,2009-11-30,61161,7
1275,2015-12-21,28093,5
1276,2015-02-08,5432,2
1277,2015-08-17,581,10
1278,2014-02-19,38520,10
1279,2012-12-07,54199,9
1280,2013-03-17,17722,4
1281,2009-05-06,76686,8
1282,2013-10-18,97950,6
1283,2014-02-22,89267,1
1284,2013-08-26,35381,8
1285,2014-11-09,95940,8
1286,2015-12-13,52983,3
1287,2015-08-24,86177,5
1288,2015-12-22,18109,7
1289,2015-06-19,82963,5
1290,2015-06-09,90813,1
1291,2013-10-10,48568,3
1292,2015-12-31,19168,4
1293,2014-11-15,28847,5
1294,2005-07-12,94465,6
1295,2015-05-20,81980,5
1296,2015-12-17,3428,9
1297,2015-08-03,33689,10
1298,2014-03-10,59024,8
1299,2014-10-09,18650,1
1300,2001-01-31,4266,5
1301,2015-01-31,11483,8
1302,2008-10-06,17840,1
1303,2013-09-13,99944,5
1304,2011-11-06,73199,1
1305,2013-02-19,17321,10
1306,2014-12-29,514,1
1307,2013-05-06,14471,2
1308,2015-12-09,38663,8
1309,2007-04-22,5183,5
1310,2007-10-28,19455,9
1311,2007-08-08,91875,4
1312,2014-06-14,18594,9
1313,2007-10-01,18375,1
1314,2010-02-08,63741,6
1315,2015-05-08,6287,10
1316,2009-04-04,40457,6
1317,2012-02-16,39378,1
1318,2009-09-25,73449,1
1319,2011-08-05,45034,3
1320,2013-08-01,9088,4
1321,2015-06-24,30011,7
1322,2012-10-25,38220,7
1323,2014-07-11,2110,8
1324,2015-07-08,74179,8
1325,2015-02-17,25962,9
1326,2013-12-24,65128,9
1327,2009-11-14,82973,2
1328,2009-09-27,13898,6
1329,2012-06-24,8204,1
1330,2012-09-11,83674,4
1331,2015-12-28,54213,7
1332,2011-06-24,77031,4
1333,2010-04-07,99133,8
1334,2009-12-02,49463,1
1335,2014-03-24,31003,10
1336,2012-09-08,78692,2
1337,2012-12-02,72960,1
1338,2010-06-14,83024,6
1339,2013-10-22,83409,8
1340,2007-02-08,57959,1
1341,2015-10-21,34498,5
1342,2009-09-24,80848,7
1343,2014-10-19,85281,3
1344,2015-05-24,41391,10
1345,2015-08-23,40476,1
1346,2015-07-17,46426,4
1347,2011-07-09,39280,4
1348,2008-06-22,18102,8
1349,2014-10-25,82832,7
1350,2006-05-10,34957,2
1351,2006-01-07,33134,1
1352,2014-03-25,83982,4
1353,2006-04-07,80681,10
1354,2015-09-17,60674,3
1355,2015-06-26,39475,6
1356,2015-01-02,10182,3
1357,2011-03-13,83293,7
1358,2013-04-29,61610,3
1359,2014-09-27,67041,6
1360,2015-06-27,73028,6
1361,2015-07-13,25868,9
1362,2014-01-28,85714,4
1363,2008-10-14,53062,1
1364,2012-10-02,78155,1
1365,2012-09-30,35199,2
1366,2014-02-10,47648,7
1367,2010-11-23,38328,9
1368,2014-03-11,96788,6
1369,2012-07-08,50347,9
1370,2011-12-05,19956,6
1371,2015-03-24,55064,6
1372,2015-08-20,30837,4
1373,2013-02-01,11086,5
1374,2003-04-29,68682,6
1375,2015-10-04,29170,6
1376,2009-09-01,46303,5
1377,2015-02-29,88654,3
1378,2010-05-11,74165,6
1379,2015-10-20,57081,3
1380,2012-03-30,38329,9
1381,2015-04-20,55871,5
1382,2009-10-26,85123,7
1383,2014-09-17,32653,10
1384,2014-04-07,19112,10
1385,2010-12-29,19451,3
1386,2011-11-22,68381,7
1387,2015-02-19,28214,5
1388,2004-07-25,44873,9
1389,2015-06-14,60201,3
1390,2014-08-27,19525,5
1391,2013-07-01,63207,8
1392,2012-09-03,36658,1
1393,2015-12-19,8152,10
1394,2012-08-18,86327,3
1395,2009-12-31,76958,7
1396,2015-07-17,8662,10
1397,2008-11-02,27330,2
1398,2013-02-26,61546,4
1399,2007-12-24,6976,1
1400,2003-11-28,79520,1
1401,2013-01-23,30060,2
1402,2010-05-23,21550,8
1403,2014-08-15,42527,7
1404,2015-05-03,9748,10
1405,2015-11-27,96130,7
1406,2014-06-23,48558,6
1407,2015-11-22,98261,5
1408,2014-09-18,20531,8
1409,2002-10-20,68605,10
1410,2015-12-25,95341,4
1411,2015-10-18,79176,6
1412,2014-07-25,89045,1
1413,2015-10-05,99646,5
1414,2014-01-16,89898,6
1415,2014-04-10,36966,2
1416,2012-05-30,38222,4
1417,2010-04-17,92562,4
1418,2012-02-14,6173,7
1419,2015-12-10,58408,6
1420,2015-06-16,90731,8
1421,2012-07-07,47277,5
1422,2012-09-28,6393,2
1423,2015-04-04,42288,8
1424,2015-01-17,65172,2
1425,2015-12-26,28529,8
1426,2013-03-08,45098,9
1427,2007-11-03,88652,10
1428,2011-10-05,21673,10
1429,2015-07-25,98982,4
1430,2015-10-22,86166,8
1431,2015-02-20,81171,6
1432,2011-11-02,59047,3
1433,2015-09-10,5185,5
1434,2015-08-04,31486,4
1435,2015-08-24,48708,5
1436,2015-01-29,65890,6
1437,2012-06-08,63295,7
1438,2004-02-06,11675,8
1439,2013-09-23,45068,7
1440,2012-07-29,78282,8
1441,2014-07-03,16744,6
1442,2013-06-18,10787,4
1443,2015-04-06,34206,10
1444,2008-03-19,40328,9
1445,2012-01-13,11150,1
1446,2015-08-11,51779,7
1447,2013-08-12,86170,6
1448,2010-06-30,91999,2
1449,2015-08-27,1933,10
1450,2010-01-13,96068,8
1451,2012-09-26,53320,7
1452,2011-04-21,49773,5
1453,2013-04-15,64650,7
1454,2014-01-11,39495,4
1455,2015-03-30,91996,9
1456,2010-05-11,15241,5
1457,2015-02-25,78678,6
1458,2015-05-06,33035,1
1459,2013-05-24,54961,10
1460,2015-09-18,62084,6
1461,2014-11-13,90826,10
1462,2015-01-03,59748,1
1463,2006-01-10,9808,5
1464,2012-07-07,4458,6
1465,2008-04-18,90890,4
1466,2015-10-09,79427,2
1467,2011-03-04,92648,5
1468,2015-12-30,61248,8
1469,2014-10-30,72420,8
1470,2007-10-31,786,2
1471,2003-09-08,99444,8
1472,2015-01-10,97093,7
1473,2001-07-03,82064,4
1474,2011-12-03,89494,10
1475,2013-09-01,85594,1
1476,2012-07-10,94098,6
1477,2014-09-27,40143,2
1478,2008-06-27,19053,4
1479,2009-06-06,37032,8
1480,2013-12-20,41212,3
1481,2012-06-01,6477,6
1482,2013-09-12,85327,10
1483,2015-10-29,3799,10
1484,2015-02-24,95567,2
1485,2011-01-12,98496,1
1486,2010-05-23,70863,5
1487,2014-12-01,26474,2
1488,2004-05-09,20722,6
1489,2012-01-10,58440,6
1490,2015-11-26,92857,7
1491,2012-06-21,66029,7
1492,2013-09-28,62695,8
1493,2002-10-11,69551,4
1494,2009-04-09,62867,6
1495,2015-10-25,44631,9
1496,2012-08-08,98537,5
1497,2014-01-31,82889,3
1498,2012-10-25,88126,4
1499,2009-11-03,33770,10
1500,2014-12-06,89645,3
1501,2014-08-28,99666,8
1502,2010-01-14,76243,4
1503,2010-04-30,88112,4
1504,2014-03-31,76003,7
1505,2013-04-23,38644,10
1506,2013-08-05,89831,3
1507,2011-12-08,48221,3
1508,2006-12-14,75765,10
1509,2013-06-09,40640,6
1510,2014-07-02,11241,7
1511,2013-01-04,91281,1
1512,2004-07-02,94404,1
1513,2012-07-30,76081,5
1514,2014-04-07,47201,8
1515,2006-11-01,20757,8
1516,2007-09-07,91568,7
1517,2014-11-11,41166,8
1518,2014-07-29,97905,9
1519,2015-08-30,34042,8
1520,2007-04-03,9870,4
1521,2014-02-04,85735,5
1522,2009-05-30,88437,10
1523,2014-11-16,94687,6
1524,2015-09-26,93009,1
1525,2012-12-09,91221,3
1526,2011-04-27,8580,9
1527,2015-05-31,76618,2
1528,2007-02-18,52739,8
1529,2015-02-02,39643,4
1530,2009-01-19,36974,4
1531,2007-03-02,68939,6
1532,2015-09-02,90602,4
1533,2012-10-12,56809,4
1534,2002-09-23,125,10
1535,2014-06-02,61566,4
1536,2004-07-25,11814,9
1537,2015-12-15,42037,7
1538,2015-01-18,51670,9
1539,2015-12-05,6823,5
1540,2006-10-07,25711,1
1541,2015-11-11,27906,1
1542,2010-11-02,70167,7
1543,2007-01-10,56437,5
1544,2015-09-26,32856,2
1545,2015-06-19,155,6
1546,2015-05-05,36216,8
1547,2010-05-28,9505,1
1548,2015-04-02,49553,2
1549,2013-05-30,53173,4
1550,2014-04-25,73868,8
1551,2015-10-06,95854,7
1552,2012-11-07,28062,3
1553,2011-11-21,91858,7
1554,2012-11-18,88671,9
1555,2015-10-21,26728,3
1556,2004-06-28,97186,10
1557,2013-03-25,99067,6
1558,2014-01-27,1590,9
1559,2015-12-21,10567,7
1560,2013-03-26,42137,5
1561,2009-05-29,68195,10
1562,2014-03-04,76340,1
1563,2001-06-11,69611,6
1564,2013-12-31,83159,9
1565,2006-10-22,94024,3
1566,2013-05-05,58577,2
1567,2015-03-12,20830,10
1568,2005-12-07,66379,9
1569,2003-07-16,34547,9
1570,2014-10-17,59426,4
1571,2013-10-17,72599,9
1572,2012-01-12,98176,5
1573,2015-12-21,53524,1
1574,2003-06-30,61814,8
1575,2012-05-27,83219,9
1576,2015-01-11,6456,8
1577,2009-02-20,83432,8
1578,2013-08-01,16277,9
1579,2015-12-27,82300,10
1580,2005-05-14,22481,3
1581,2012-05-29,26901,1
1582,2006-04-09,42049,4
1583,2014-04-19,59108,8
1584,2007-07-15,29538,1
1585,2012-06-06,75114,1
1586,2010-06-10,93334,7
1587,2015-05-06,27496,2
1588,2012-12-15,51964,7
1589,2007-04-29,45026,6
1590,2015-02-03,82795,9
1591,2009-12-13,43310,9
1592,2013-05-13,78570,9
1593,2014-01-13,46303,9
1594,2004-04-24,47407,9
1595,2015-12-20,35177,3
1596,2015-12-23,37907,5
1597,2009-05-12,59120,10
1598,2003-11-03,56943,9
1599,2007-12-28,53490,4
1600,2015-01-05,86581,9
1601,2007-09-18,41549,10
1602,2011-07-06,8716,5
1603,2014-01-17,61678,9
1604,2015-05-05,10921,10
1605,2014-05-10,55159,8
1606,2015-11-11,32743,6
1607,2015-10-16,84556,10
1608,2012-12-09,84132,8
1609,2011-04-26,47291,9
1610,2014-09-25,88599,6
1611,2015-08-15,58149,10
1612,2015-03-19,70161,9
1613,2011-01-02,90413,2
1614,2012-10-14,6319,2
1615,2010-03-18,81180,5
1616,2004-11-29,9241,4
1617,2012-07-09,70639,6
1618,2015-12-02,75131,6
1619,2014-09-28,95742,9
1620,2008-05-29,77245,8
1621,2014-04-22,31241,5
1622,2015-06-03,66752,2
1623,2013-01-22,10945,7
1624,2015-06-27,5656,3
1625,2011-10-18,68336,1
1626,2015-06-18,42113,4
1627,2015-09-30,53702,6
1628,2010-03-19,34399,3
1629,2015-12-12,62273,1
1630,2009-06-22,32982,5
1631,2015-06-04,2264,4
1632,2006-10-05,44258,1
1633,2015-11-20,69540,10
1634,2014-04-13,11220,2
1635,2012-07-17,42603,7
1636,2013-08-26,20522,8
1637,2010-12-27,73451,5
1638,2012-09-18,6602,6
1639,2015-09-10,12928,3
1640,2015-05-21,40603,2
1641,2004-11-16,49138,7
1642,2013-09-16,45279,6
1643,2013-03-08,64350,2
1644,2015-10-04,79473,4
1645,2013-06-02,14878,1
1646,2008-10-11,21623,4
1647,2002-07-07,59128,5
1648,2009-01-12,1796,8
1649,2015-09-14,62208,1
1650,2010-02-11,94541,6
1651,2010-04-19,41227,6
1652,2011-08-14,21381,6
1653,2009-11-16,71537,2
1654,2015-09-07,93464,8
1655,2011-04-08,94398,7
1656,2013-06-25,28224,3
1657,2005-06-11,90997,5
1658,2012-02-07,79271,1
1659,2013-03-18,82625,9
1660,2015-05-28,58650,6
1661,2015-04-09,58842,6
1662,2014-07-05,8295,4
1663,2012-11-25,40976,3
1664,2012-11-02,30707,5
1665,2005-01-27,44279,1
1666,2015-10-01,3161,3
1667,2011-07-06,22032,8
1668,2012-10-02,46562,8
1669,2015-11-05,41711,2
1670,2015-11-25,31422,2
1671,2008-02-06,57678,8
1672,2010-10-26,99581,4
1673,2007-03-26,25549,1
1674,2015-01-20,57293,9
1675,2012-03-01,47300,8
1676,2006-09-27,86320,1
1677,2015-04-07,91016,4
1678,2002-06-01,24569,8
1679,2015-07-11,33877,10
1680,2008-09-22,22466,1
1681,2010-04-20,10238,10
1682,2013-11-18,3821,5
1683,2015-12-10,78510,4
1684,2010-12-10,46294,5
1685,2011-08-20,25690,5
1686,2011-10-26,73073,3
1687,2008-04-18,57541,8
1688,2011-04-27,49157,7
1689,2014-12-24,4687,1
1690,2015-02-25,71748,2
1691,2015-05-01,84027,3
1692,2014-11-25,87910,3
1693,2012-04-12,4988,5
1694,2010-11-12,63489,6
1695,2015-11-21,86843,5
1696,2014-11-25,23975,6
1697,2012-06-29,67016,6
1698,2014-04-16,24700,4
1699,2015-05-11,19578,4
1700,2015-12-14,19571,10
1701,2012-12-02,79236,9
1702,2003-03-16,32420,6
1703,2015-09-10,11351,1
1704,2013-04-20,11403,4
1705,2015-08-12,88078,7
1706,2015-04-13,84352,9
1707,2013-02-24,64922,8
1708,2015-11-08,4975,2
1709,2012-04-18,29290,9
1710,2010-11-18,82100,9
1711,2011-04-05,77910,4
1712,2015-06-12,91605,8
1713,2012-03-27,21768,5
1714,2015-08-16,52731,1
1715,2015-07-23,46376,3
1716,2012-07-06,85389,5
1717,2015-02-22,51779,9
1718,2015-08-26,15947,3
1719,2014-11-10,27287,1
1720,2014-09-29,91589,9
1721,2006-05-09,21054,9
1722,2013-04-04,78998,4
1723,2010-03-09,28916,3
1724,2005-12-17,9856,2
1725,2009-12-09,98662,6
1726,2013-02-27,11301,10
1727,2013-12-26,25,6
1728,2009-12-21,6943,8
1729,2011-01-29,76212,9
1730,2015-10-07,53885,1
1731,2015-02-09,93452,9
1732,2011-07-07,50810,10
1733,2011-05-17,22826,9
1734,2015-12-25,70299,8
1735,2013-11-11,8826,6
1736,2011-03-12,70757,8
1737,2014-10-02,6323,1
1738,2013-04-11,4729,2
1739,2010-07-09,21054,4
1740,2015-09-21,8206,10
1741,2006-12-07,61829,10
1742,2013-02-11,12969,3
1743,2008-08-31,73977,5
1744,2010-11-23,15546,5
1745,2005-12-11,38527,4
1746,2004-07-22,48822,2
1747,2010-12-17,27097,3
1748,2002-04-26,6989,10
1749,2012-10-27,14989,4
1750,2015-07-19,64488,4
1751,2013-09-26,40820,9
1752,2013-09-02,93921,6
1753,2013-03-02,35233,9
1754,2008-02-21,32414,6
1755,2012-10-12,8907,8
1756,2006-05-26,139,4
1757,2014-09-28,27993,4
1758,2014-07-15,48179,4
1759,2004-09-07,5034,8
1760,2015-03-06,76443,7
1761,2009-10-15,31134,4
1762,2012-10-28,27867,1
1763,2013-08-24,57124,1
1764,2011-05-19,36505,9
1765,2015-12-29,94624,2
1766,2013-06-05,84932,8
1767,2012-11-03,53720,1
1768,2015-10-24,70731,9
1769,2010-06-21,12860,5
1770,2010-11-10,1528,6
1771,2013-07-16,68880,2
1772,2005-05-29,14796,2
1773,2014-03-22,98904,10
1774,2011-02-09,10935,2
1775,2007-07-09,28255,7
1776,2011-07-28,71124,2
1777,2014-03-29,95907,9
1778,2011-02-07,39583,3
1779,2009-03-25,40384,5
1780,2015-11-13,63124,7
1781,2015-11-25,23,9
1782,2013-05-24,1509,9
1783,2010-09-07,83867,1
1784,2012-11-28,22904,9
1785,2015-08-02,73465,5
1786,2015-07-14,96987,7
1787,2011-12-03,82337,1
1788,2005-03-21,1637,5
1789,2015-06-01,37749,1
1790,2014-05-26,20170,10
1791,2015-04-15,48461,3
1792,2009-04-24,86810,2
1793,2012-06-25,97156,2
1794,2008-03-17,84086,10
1795,2006-01-30,14082,8
1796,2015-01-28,51216,3
1797,2015-11-30,8167,10
1798,2010-11-15,28191,1
1799,2015-10-12,64753,8
1800,2012-07-16,11420,5
1801,2015-12-09,60842,5
1802,2006-04-18,83388,1
1803,2014-03-09,1618,7
1804,2015-10-05,78794,3
1805,2015-03-07,41860,6
1806,2014-04-30,26303,4
1807,2015-11-18,72647,1
1808,2014-09-24,77441,2
1809,2009-11-18,87443,8
1810,2011-08-01,14549,1
1811,2015-06-21,88126,10
1812,2011-04-12,92899,8
1813,2012-06-16,27139,3
1814,2015-07-03,56581,2
1815,2008-11-09,96109,7
1816,2015-07-25,10475,2
1817,2015-09-05,95269,7
1818,2015-10-24,52942,1
1819,2015-06-26,25878,5
1820,2010-04-19,7342,4
1821,2014-02-07,17657,7
1822,2014-09-04,79851,7
1823,2008-06-09,45858,6
1824,2010-06-07,98941,9
1825,2014-09-03,71174,5
1826,2010-08-09,41552,8
1827,2015-11-27,65383,3
1828,2013-12-15,46719,8
1829,2014-02-01,61694,7
1830,2011-10-01,65803,1
1831,2015-03-01,76676,8
1832,2010-02-28,44857,10
1833,2014-06-18,21693,2
1834,2009-12-29,45286,10
1835,2013-02-27,97762,1
1836,2015-05-22,67911,5
1837,2014-02-05,95881,9
1838,2014-07-17,80001,10
1839,2013-09-18,38002,5
1840,2013-02-19,38561,7
1841,2015-02-07,49264,2
1842,2015-05-30,12922,3
1843,2015-10-30,39219,3
1844,2013-03-11,31353,5
1845,2013-01-23,55438,5
1846,2013-10-12,54342,5
1847,2014-06-01,16682,6
1848,2014-04-28,8665,9
1849,2012-06-08,82886,6
1850,2015-12-11,50167,2
1851,2015-11-03,24361,10
1852,2007-08-14,66984,9
1853,2014-05-05,61638,7
1854,2015-10-22,97813,3
1855,2012-04-27,46699,3
1856,2006-04-08,67555,8
1857,2013-02-21,92390,7
1858,2001-10-17,65607,10
1859,2014-08-06,86227,8
1860,2015-05-07,68965,6
1861,2012-08-06,69670,3
1862,2008-09-09,52009,8
1863,2015-12-01,95762,10
1864,2015-09-24,60033,7
1865,2009-09-18,17237,8
1866,2015-08-16,98357,3
1867,2009-06-05,20896,2
1868,2013-01-11,78244,6
1869,2010-04-08,59334,7
1870,2015-11-06,68700,6
1871,2013-09-08,81888,3
1872,2015-01-21,40758,7
1873,2015-03-16,48154,3
1874,2015-04-23,49259,3
1875,2012-06-01,50718,9
1876,2014-09-04,36407,7
1877,2011-10-02,75323,3
1878,2012-02-19,15497,4
1879,2008-06-25,593,9
1880,2013-09-29,51907,1
1881,2013-08-18,36220,5
1882,2013-10-30,82613,4
1883,2009-11-23,45979,8
1884,2015-10-23,28080,2
1885,2009-09-26,30652,5
1886,2014-07-12,57642,10
1887,2014-05-04,39429,7
1888,2010-03-10,32077,5
1889,2005-12-27,74945,2
1890,2015-12-31,7387,4
1891,2011-01-21,42630,4
1892,2015-10-09,80547,5
1893,2015-12-18,30623,3
1894,2005-11-11,24185,3
1895,2014-11-27,75259,3
1896,2009-08-14,86005,10
1897,2014-12-25,24625,9
1898,2007-04-04,37930,8
1899,2014-12-11,6765,10
1900,2012-01-14,19905,10
1901,2012-08-31,43772,5
1902,2015-12-07,73553,4
1903,2015-12-07,18096,4
1904,2015-09-28,37021,6
1905,2010-10-24,9712,1
1906,2008-06-23,46571,6
1907,2011-11-01,59904,1
1908,2015-08-19,74141,1
1909,2015-06-21,53608,9
1910,2009-05-18,26829,5
1911,2014-09-17,69571,8
1912,2014-06-07,53769,4
1913,2015-08-10,36806,7
1914,2004-03-14,99017,1
1915,2014-04-01,41227,10
1916,2015-06-08,82505,5
1917,2014-03-14,53754,9
1918,2006-03-17,43815,4
1919,2015-01-08,76499,2
1920,2015-08-15,43835,10
1921,2003-04-23,78778,6
1922,2011-06-11,28654,8
