id,created_on,creator_id,topic
8272,2015-08-20,92377,Fitness
8284,2015-02-05,71247,Fitness
8287,2009-10-28,24338,Fitness
8295,2015-03-19,87753,Fitness
8308,2015-09-07,67244,Fitness
8318,2015-12-30,40165,Fitness
8337,2014-03-25,91231,Fitness
8342,2011-02-28,18914,Fitness
8349,2009-09-10,58793,Fitness
8365,2015-12-26,91496,Fitness
8375,2014-01-27,47553,Fitness
8376,2010-07-29,49692,Fitness
8381,2014-04-19,4500,Fitness
8389,2010-04-24,58874,Fitness
8392,2015-08-24,13730,Fitness
8397,2004-10-29,77025,Fitness
8401,2011-06-17,2413,Fitness
8403,2014-12-11,18694,Fitness
8409,2007-01-16,59259,Fitness
8414,2012-11-09,53627,Fitness
8424,2008-05-14,90814,Fitness
8437,2015-05-31,15561,Fitness
8444,2010-12-24,50906,Fitness
8451,2015-02-04,84572,Fitness
8454,2013-03-24,20976,Fitness
8457,2015-07-05,34563,Fitness
8467,2014-11-22,22626,Fitness
8473,2015-08-08,17462,Fitness
8474,2013-04-08,14515,Fitness
8490,2012-10-02,22377,Fitness
8491,2010-05-24,21891,Fitness
8492,2007-10-15,898,Fitness
8494,2007-09-03,27923,Fitness
8511,2015-06-23,55447,Fitness
8521,2015-03-20,27508,Fitness
8538,2015-10-04,78608,Fitness
8547,2010-07-06,30020,Fitness
8549,2008-01-04,64121,Fitness
8553,2008-05-18,34844,Fitness
8561,2009-09-25,34597,Fitness
8563,2011-10-10,31384,Fitness
8572,2014-10-20,69702,Fitness
8576,2004-07-10,7282,Fitness
8587,2013-03-23,8096,Fitness
8591,2014-07-08,94818,Fitness
8635,2014-06-28,61287,Fitness
8652,2012-04-30,87382,Fitness
8654,2013-05-18,27995,Fitness
8655,2010-03-25,78228,Fitness
8683,2010-08-24,77731,Fitness
8691,2009-03-26,96823,Fitness
8706,2013-12-04,13092,Fitness
8726,2011-05-18,97122,Fitness
8736,2014-12-30,44626,Fitness
8737,2013-02-11,94604,Fitness
8760,2014-06-07,58728,Fitness
8762,2014-08-10,32069,Fitness
8764,2013-05-13,31590,Fitness
8771,2005-09-16,63113,Fitness
8776,2015-09-01,26710,Fitness
8784,2010-08-07,5269,Fitness
8791,2012-04-16,45451,Fitness
8793,2015-07-23,86914,Fitness
8799,2014-10-20,16156,Fitness
8811,2009-12-05,97646,Fitness
8812,2015-12-22,57164,Fitness
8832,2015-12-15,37268,Fitness
8835,2003-10-04,87250,Fitness
8868,2014-10-26,83477,Fitness
8879,2015-06-11,30718,Fitness
8889,2015-12-26,34643,Fitness
8893,2013-08-06,19989,Fitness
8897,2008-03-23,65008,Fitness
8907,2015-12-28,38412,Fitness
8940,2014-07-15,32832,Fitness
8949,2015-11-06,66911,Fitness
8957,2014-11-25,52778,Fitness
8963,2012-05-05,93944,Fitness
8968,2010-07-05,57910,Fitness
8972,2011-07-08,1252,Fitness
8973,2010-02-06,59487,Fitness
8975,2012-05-08,79293,Fitness
8991,2013-11-07,44768,Fitness
9014,2014-12-17,86175,Fitness
9030,2015-06-08,65765,Fitness
9043,2012-05-18,45057,Fitness
9044,2013-08-01,51446,Fitness
9049,2014-05-09,64957,Fitness
9051,2013-04-22,63558,Fitness
9060,2015-05-25,37149,Fitness
9062,2013-07-25,68224,Fitness
9095,2011-04-29,41434,Fitness
9111,2007-12-20,27945,Fitness
9112,2015-12-27,7981,Fitness
9121,2010-05-15,61744,Fitness
9130,2015-11-19,27905,Fitness
9189,2015-12-13,85203,Fitness
9249,2014-04-03,55493,Fitness
9257,2013-05-29,19628,Fitness
9265,2015-12-09,1600,Fitness
9275,2015-03-28,27730,Fitness
9281,2006-10-10,27741,Fitness
9282,2009-05-08,69858,Fitness
9294,2012-04-04,62129,Fitness
9300,2014-01-11,22088,Fitness
9312,2012-10-19,93277,Fitness
9348,2013-08-12,66813,Fitness
9351,2015-05-24,5540,Fitness
9359,2009-02-11,81569,Fitness
9363,2015-05-21,4147,Fitness
9369,2015-08-25,22214,Fitness
9370,2003-09-01,98284,Fitness
9372,2006-03-28,49581,Fitness
9403,2015-08-11,7701,Fitness
9410,2013-11-02,24986,Fitness
9418,2013-10-16,28823,Fitness
9427,2015-12-29,20400,Fitness
9446,2011-03-26,20784,Fitness
9491,2014-02-15,63700,Fitness
9511,2015-09-17,39701,Fitness
9517,2014-11-07,89976,Fitness
9519,2011-12-31,62646,Fitness
9531,2012-04-06,18738,Fitness
9542,2012-01-07,1476,Fitness
9543,2015-08-09,87024,Fitness
9558,2013-04-22,10136,Fitness
9566,2015-06-16,26338,Fitness
9580,2012-12-26,82747,Fitness
9584,2015-07-09,23690,Fitness
9588,2008-02-04,14538,Fitness
9593,2011-04-08,78724,Fitness
9615,2012-04-26,71430,Fitness
9642,2015-10-03,18524,Fitness
9650,2014-04-25,50485,Fitness
9662,2015-09-13,7437,Fitness
9668,2010-10-02,66680,Fitness
9680,2015-11-15,43327,Fitness
9685,2015-04-29,51936,Fitness
9691,2009-08-28,90872,Fitness
9695,2014-12-08,19952,Fitness
9696,2007-02-20,63203,Fitness
9702,2014-04-26,2733,Fitness
9729,2011-12-05,16420,Fitness
9730,2013-11-06,90225,Fitness
9754,2014-04-11,97778,Fitness
9763,2015-09-05,73755,Fitness
9765,2015-01-24,19538,Fitness
9783,2004-06-01,91133,Fitness
9797,2015-05-16,60015,Fitness
9810,2015-05-08,46220,Fitness
9813,2013-12-24,9523,Fitness
9814,2014-06-06,92599,Fitness
9827,2011-12-07,44297,Fitness
9846,2013-03-13,89071,Fitness
9851,2005-09-24,13582,Fitness
9863,2011-02-23,69679,Fitness
9891,2011-04-14,8285,Fitness
9898,2008-11-20,46902,Fitness
9938,2013-01-14,81885,Fitness
9946,2015-12-30,56070,Fitness
9958,2013-05-24,97330,Fitness
9965,2014-12-24,80115,Fitness
9967,2007-02-17,4964,Fitness
9969,2010-04-25,34662,Fitness
9970,2012-02-27,85491,Fitness
9976,2011-08-13,72836,Fitness
3,2010-06-18,56386,Politics
11,2011-12-12,43241,Politics
22,2015-08-29,57894,Politics
33,2015-04-15,23111,Politics
44,2006-07-09,7022,Politics
47,2014-09-30,37919,Politics
51,2013-11-27,69768,Politics
62,2004-09-22,19258,Politics
65,2014-07-26,36162,Politics
67,2008-02-06,89580,Politics
76,2013-07-16,5176,Politics
80,2013-07-11,51146,Politics
89,2015-06-10,28765,Politics
104,2014-05-15,65934,Politics
115,2015-08-20,89047,Politics
117,2014-09-20,13466,Politics
122,2009-08-28,95622,Politics
130,2013-09-12,59616,Politics
131,2012-07-07,99335,Politics
136,2014-12-27,92332,Politics
138,2004-07-03,78192,Politics
149,2012-07-29,19210,Politics
165,2015-11-04,89143,Politics
169,2014-06-29,94307,Politics
174,2010-05-04,54769,Politics
179,2007-05-16,18261,Politics
184,2015-06-22,20695,Politics
199,2015-11-29,81221,Politics
201,2015-11-14,23032,Politics
206,2007-12-23,63155,Politics
236,2010-03-11,35057,Politics
239,2006-09-23,38022,Politics
248,2013-10-18,44856,Politics
249,2014-11-17,67821,Politics
259,2013-01-15,56045,Politics
269,2013-11-23,76560,Politics
287,2014-10-15,16851,Politics
293,2008-06-25,95473,Politics
301,2007-07-14,99642,Politics
303,2013-11-21,13706,Politics
307,2015-08-26,25765,Politics
311,2013-05-30,43787,Politics
328,2015-10-10,88838,Politics
341,2015-12-28,22316,Politics
343,2014-10-18,44106,Politics
360,2003-09-10,743,Politics
378,2013-07-14,12990,Politics
380,2014-03-01,86521,Politics
382,2011-12-09,29988,Politics
386,2015-12-20,72366,Politics
411,2004-05-17,84486,Politics
414,2015-11-30,94706,Politics
416,2011-11-23,52004,Politics
419,2013-12-08,8194,Politics
421,2010-06-25,47981,Politics
430,2011-10-16,19128,Politics
437,2010-06-24,69424,Politics
465,2015-09-27,56903,Politics
476,2012-05-31,84165,Politics
479,2015-04-10,14935,Politics
486,2015-07-04,20305,Politics
487,2011-09-21,33643,Politics
490,2015-06-16,29537,Politics
495,2005-10-15,96983,Politics
498,2014-06-05,63525,Politics
525,2015-09-22,84910,Politics
526,2008-06-26,78522,Politics
531,2015-04-01,83974,Politics
551,2014-06-10,24690,Politics
566,2008-06-06,96565,Politics
569,2008-08-20,19110,Politics
585,2015-08-17,5730,Politics
603,2012-07-16,37951,Politics
611,2011-03-17,45779,Politics
612,2014-07-17,20864,Politics
630,2000-11-19,51566,Politics
631,2006-11-15,97261,Politics
664,2015-11-17,42121,Politics
665,2013-07-27,27065,Politics
671,2009-11-05,57280,Politics
680,2005-11-11,65514,Politics
681,2015-08-08,97289,Politics
686,2010-10-10,74918,Politics
696,2014-10-23,14460,Politics
703,2010-08-15,5520,Politics
712,2011-10-25,41796,Politics
722,2012-07-27,91806,Politics
737,2013-10-05,49382,Politics
739,2011-08-05,18385,Politics
750,2014-04-06,97705,Politics
751,2013-06-21,35343,Politics
754,2015-10-17,43075,Politics
763,2014-04-28,57271,Politics
772,2009-06-04,48967,Politics
774,2011-07-19,80587,Politics
779,2015-11-10,30770,Politics
792,2015-07-28,59795,Politics
800,2010-05-15,6871,Politics
846,2012-08-27,24825,Politics
859,2015-12-06,29917,Politics
883,2015-01-05,68810,Politics
886,2009-07-13,9041,Politics
896,2013-04-11,41707,Politics
910,2014-06-04,40683,Politics
912,2003-05-25,63062,Politics
918,2004-08-06,99563,Politics
936,2014-09-25,20548,Politics
973,2007-05-14,21025,Politics
978,2013-05-29,89227,Politics
984,2015-02-22,30876,Politics
994,2015-04-03,92947,Politics
998,2009-09-27,15485,Politics
1002,2009-10-11,32312,Politics
1009,2015-08-29,70468,Politics
1014,2015-11-29,69709,Politics
1027,2010-03-16,84510,Politics
1030,2008-12-30,14910,Politics
1050,2010-06-07,83990,Politics
1066,2010-11-22,44675,Politics
1087,2010-03-08,14065,Politics
1136,2007-10-01,24042,Politics
1139,2011-04-21,42720,Politics
1158,2006-10-16,51075,Politics
1167,2009-05-15,89976,Politics
1168,2014-08-23,6177,Politics
1191,2013-04-30,48375,Politics
1197,2003-05-03,25569,Politics
1210,2015-09-11,81816,Politics
1225,2014-06-27,20198,Politics
1239,2014-10-20,65613,Politics
1246,2011-04-17,25060,Politics
1251,2001-11-20,76349,Politics
1261,2013-03-02,86119,Politics
1289,2006-09-27,60742,Politics
1331,2014-02-12,91495,Politics
1333,2009-04-16,19251,Politics
1355,2014-08-10,46321,Politics
1363,2014-07-02,82033,Politics
1368,2008-06-30,34967,Politics
1387,2014-03-26,59875,Politics
1399,2013-07-30,44915,Politics
1408,2012-06-21,75905,Politics
1414,2015-05-11,98722,Politics
1432,2015-07-10,72819,Politics
1446,2015-11-01,61052,Politics
1449,2011-11-26,47949,Politics
1460,2013-06-10,63777,Politics
1473,2010-11-18,44866,Politics
1474,2010-03-02,90338,Politics
1477,2014-12-22,87778,Politics
1482,2014-05-13,39466,Politics
1490,2010-09-24,89212,Politics
1491,2014-01-22,1282,Politics
1495,2015-12-16,7333,Politics
1498,2012-08-17,15927,Politics
1539,2012-03-04,79068,Politics
1540,2014-11-17,86421,Politics
1542,2012-11-06,40989,Politics
1544,2015-05-30,99453,Politics
1553,2015-09-29,32103,Politics
1557,2011-07-15,98147,Politics
1569,2015-09-22,22998,Politics
1584,2014-07-21,33564,Politics
1588,2011-08-10,65394,Politics
1595,2014-06-14,96981,Politics
1603,2015-05-07,79218,Politics
1632,2015-10-13,60937,Politics
1636,2015-10-30,56677,Politics
1642,2014-11-01,43785,Politics
1645,2011-09-27,83533,Politics
1672,2014-01-27,38027,Politics
1696,2006-08-22,93860,Politics
1698,2015-11-14,60516,Politics
1743,2015-03-26,97033,Politics
1765,2014-01-06,83939,Politics
1768,2015-06-22,17635,Politics
1792,2013-10-09,87527,Politics
1794,2015-03-01,2659,Politics
1801,2015-12-26,79921,Politics
1802,2013-12-01,14955,Politics
1806,2007-11-15,41225,Politics
1817,2015-08-04,53956,Politics
1829,2014-10-04,47112,Politics
1849,2012-12-16,36182,Politics
1852,2003-08-12,70413,Politics
1859,2015-12-29,9135,Politics
1862,2015-11-02,14906,Politics
1864,2014-04-13,39337,Politics
1871,2011-07-18,26792,Politics
1881,2014-06-05,90962,Politics
1894,2015-06-22,41984,Politics
1898,2004-02-04,6037,Politics
1917,2015-10-13,59369,Politics
1925,2014-09-25,15462,Politics
1932,2013-02-15,4905,Politics
1947,2015-04-20,89453,Politics
1949,2007-02-08,56127,Politics
1955,2006-02-18,3210,Politics
2001,2011-09-18,77366,Politics
2013,2015-10-25,11509,Politics
2015,2015-12-04,51390,Politics
2018,2015-12-26,86760,Politics
2024,2010-07-10,5743,Politics
2034,2015-08-12,77678,Politics
2037,2010-08-15,2015,Politics
2039,2008-03-29,50042,Politics
2047,2007-12-22,98259,Politics
2054,2010-05-19,90779,Politics
2063,2005-09-18,85113,Politics
2065,2013-01-12,33562,Politics
2068,2005-08-08,86081,Politics
2071,2015-04-21,52399,Politics
2083,2015-03-26,2365,Politics
2091,2015-06-17,39904,Politics
2096,2014-08-18,12213,Politics
2137,2015-12-31,40990,Politics
2140,2015-12-21,40153,Politics
2152,2008-07-18,33936,Politics
2179,2010-03-29,67071,Politics
2186,2005-02-18,114,Politics
2191,2015-04-19,8861,Politics
2197,2011-05-23,58203,Politics
2204,2015-06-01,50409,Politics
2227,2009-11-25,44473,Politics
2230,2011-03-29,71240,Politics
2238,2015-06-04,69296,Politics
2252,2015-08-16,67277,Politics
2262,2010-12-28,17094,Politics
2265,2015-03-15,2551,Politics
2267,2013-02-23,99088,Politics
2276,2013-08-24,51417,Politics
2277,2015-12-13,94076,Politics
2283,2014-05-28,67932,Politics
2292,2010-04-23,26432,Politics
2305,2007-08-26,22280,Politics
2327,2007-09-05,53025,Politics
2340,2014-11-04,66432,Politics
2350,2010-12-03,27599,Politics
2367,2015-02-12,93719,Politics
2375,2015-11-05,83912,Politics
2401,2015-12-07,26594,Politics
2436,2013-03-18,37092,Politics
2439,2014-08-27,27502,Politics
2452,2006-06-30,54282,Politics
2459,2005-07-13,19780,Politics
2472,2015-08-08,2634,Politics
2482,2013-03-20,15977,Politics
2484,2002-07-28,78656,Politics
2511,2015-04-17,86239,Politics
2517,2010-12-26,79198,Politics
2523,2013-06-23,49505,Politics
2542,2006-04-06,39372,Politics
2547,2014-07-19,61659,Politics
2557,2012-11-05,27032,Politics
2558,2013-05-17,78055,Politics
2608,2011-06-24,58990,Politics
2612,2015-11-19,4320,Politics
2621,2014-10-07,59814,Politics
2622,2014-07-16,42360,Politics
2623,2013-10-29,92906,Politics
2629,2013-06-22,57095,Politics
2638,2015-12-21,58729,Politics
2648,2010-09-14,65,Politics
2653,2015-06-16,20243,Politics
2663,2015-08-29,50619,Politics
2671,2015-09-19,18597,Politics
2677,2015-03-31,37381,Politics
2680,2005-09-26,9810,Politics
2683,2010-02-12,85518,Politics
2692,2015-10-29,4394,Politics
2743,2003-12-26,20010,Politics
2769,2007-08-27,87898,Politics
2773,2008-11-13,22278,Politics
2803,2009-11-29,4550,Politics
2817,2015-10-02,70619,Politics
2825,2008-01-12,45736,Politics
2830,2009-12-04,88863,Politics
2848,2015-08-19,52119,Politics
2850,2011-09-28,82098,Politics
2862,2012-06-23,2348,Politics
2865,2010-02-08,37132,Politics
2871,2014-01-20,8125,Politics
2875,2013-12-25,85365,Politics
2877,2013-09-15,2198,Politics
2888,2014-03-22,66678,Politics
2906,2005-12-10,46798,Politics
2907,2015-11-03,42411,Politics
2937,2013-02-09,87997,Politics
2943,2007-06-26,84261,Politics
2945,2015-05-04,43316,Politics
2962,2013-09-08,83713,Politics
2979,2011-08-07,62106,Politics
2985,2014-03-27,87533,Politics
2994,2014-10-13,59753,Politics
2996,2014-12-17,75919,Politics
3000,2015-09-19,69281,Politics
3002,2004-02-19,65029,Politics
3025,2015-09-19,26582,Politics
3056,2014-12-06,81700,Politics
3096,2002-11-15,35435,Politics
3106,2015-05-23,96622,Politics
3132,2008-08-13,31886,Politics
3141,2011-09-17,60982,Politics
3142,2012-08-04,45796,Politics
3153,2012-09-03,11479,Politics
3157,2006-10-29,46001,Politics
3165,2014-06-21,87707,Politics
3173,2007-09-06,4469,Politics
3175,2012-04-29,31723,Politics
3179,2010-12-10,32823,Politics
3187,2003-06-10,18260,Politics
3203,2014-04-25,10378,Politics
3218,2010-11-28,84068,Politics
3219,2008-04-10,45134,Politics
3226,2011-09-18,29482,Politics
3258,2015-09-16,93959,Politics
3266,2015-04-05,3490,Politics
3282,2013-05-22,22116,Politics
3286,2015-02-03,52557,Politics
3296,2015-12-30,78983,Politics
3314,2005-11-02,69186,Politics
3323,2014-05-09,14042,Politics
3326,2012-11-25,32326,Politics
3349,2015-08-16,41809,Politics
3357,2015-12-22,15771,Politics
3367,2006-04-19,96482,Politics
3373,2010-12-02,45788,Politics
3399,2014-04-12,46436,Politics
3400,2014-11-03,83053,Politics
3432,2014-04-02,59386,Politics
3451,2014-09-23,85731,Politics
3460,2012-06-04,53996,Politics
3469,2014-12-02,67315,Politics
3489,2011-10-19,49725,Politics
3490,2009-08-18,56301,Politics
3493,2015-09-13,91244,Politics
3514,2013-03-04,34193,Politics
3539,2009-11-22,84398,Politics
3542,2015-12-01,63851,Politics
3548,2002-12-04,27656,Politics
3553,2015-07-28,65551,Politics
3554,2014-09-01,67046,Politics
3559,2014-06-26,71388,Politics
3568,2012-04-05,54489,Politics
3576,2014-05-12,93089,Politics
3582,2015-04-05,44267,Politics
3592,2005-04-16,95847,Politics
3594,2014-08-04,25709,Politics
3604,2015-11-18,33745,Politics
3617,2014-02-09,32905,Politics
3621,2001-09-08,64954,Politics
3628,2009-07-04,24705,Politics
3629,2014-04-24,28426,Politics
3633,2015-05-26,40689,Politics
3660,2015-02-05,48457,Politics
3688,2014-03-27,63738,Politics
3697,2008-02-02,63054,Politics
3710,2003-10-31,65608,Politics
3715,2015-05-23,67280,Politics
3716,2008-06-01,25843,Politics
3734,2014-08-21,30348,Politics
3741,2011-09-09,98223,Politics
3748,2012-12-28,89560,Politics
3751,2014-08-27,22268,Politics
3758,2015-04-18,48291,Politics
3761,2011-02-09,30356,Politics
3771,2013-10-11,61160,Politics
3772,2012-10-07,26130,Politics
3804,2015-09-12,37711,Politics
3806,2015-11-16,57507,Politics
3811,2009-11-16,73497,Politics
3820,2013-02-19,61848,Politics
3836,2015-11-02,62980,Politics
3856,2012-12-31,88789,Politics
3859,2015-12-29,74923,Politics
3861,2015-10-30,24733,Politics
3871,2010-08-30,82405,Politics
3883,2012-07-10,87725,Politics
3884,2009-04-19,89854,Politics
3892,2012-07-06,23143,Politics
3893,2015-08-15,61914,Politics
3901,2015-12-26,23267,Politics
3909,2015-12-17,16568,Politics
3914,2015-12-29,70957,Politics
3924,2009-08-29,61599,Politics
3940,2007-09-13,73555,Politics
3956,2006-06-21,61992,Politics
3973,2008-12-21,31635,Politics
3977,2009-11-04,82110,Politics
3991,2013-03-07,93654,Politics
4002,2010-04-10,23763,Politics
4010,2007-01-03,27321,Politics
4011,2015-11-20,90550,Politics
4015,2013-10-05,1091,Politics
4016,2015-04-25,81143,Politics
4025,2015-09-01,77884,Politics
4030,2015-11-18,80573,Politics
4055,2015-01-20,83177,Politics
4063,2014-05-29,38973,Politics
4070,2010-08-16,65127,Politics
4080,2014-06-26,50606,Politics
4091,2003-01-17,98378,Politics
4095,2010-06-16,9786,Politics
4109,2012-12-02,17687,Politics
4113,2013-01-09,66314,Politics
4143,2012-10-04,30789,Politics
4145,2014-09-17,14791,Politics
4147,2013-12-02,43056,Politics
4158,2014-01-16,40009,Politics
4177,2014-08-11,66278,Politics
4190,2013-04-25,12888,Politics
4198,2015-12-27,99376,Politics
4205,2011-04-12,68365,Politics
4215,2012-06-02,73862,Politics
4223,2010-02-19,75629,Politics
4237,2013-12-18,25841,Politics
4254,2015-02-27,21560,Politics
4260,2012-11-04,64495,Politics
4285,2015-10-26,64531,Politics
4294,2015-06-11,30064,Politics
4300,2011-06-10,24352,Politics
4308,2008-06-02,74685,Politics
4320,2015-12-10,88850,Politics
4323,2010-12-02,55746,Politics
4324,2015-08-10,72738,Politics
4325,2014-01-21,94685,Politics
4332,2015-06-04,19975,Politics
4343,2014-10-08,49891,Politics
4353,2015-01-03,38118,Politics
4367,2008-11-02,85045,Politics
4369,2014-01-16,37014,Politics
4374,2015-03-08,75720,Politics
4376,2015-12-31,39526,Politics
4390,2014-06-17,44586,Politics
4394,2013-07-22,83825,Politics
4400,2015-09-14,45456,Politics
4421,2003-12-09,36973,Politics
4432,2008-04-04,10052,Politics
4434,2012-07-13,45198,Politics
4435,2005-06-20,63100,Politics
4465,2015-02-20,79569,Politics
4470,2009-07-05,60121,Politics
4472,2013-10-12,3336,Politics
4484,2011-08-12,29886,Politics
4492,2013-04-23,97681,Politics
4504,2013-02-22,5360,Politics
4521,2011-10-01,36428,Politics
4528,2013-11-28,97898,Politics
4532,2009-10-17,74697,Politics
4561,2015-12-25,59538,Politics
4577,2004-07-24,59786,Politics
4586,2011-11-28,38433,Politics
4590,2014-09-24,21991,Politics
4592,2015-05-21,20414,Politics
4619,2015-02-13,43267,Politics
4626,2015-05-31,10741,Politics
4649,2010-09-27,3332,Politics
4714,2015-01-24,17966,Politics
4730,2011-06-14,96733,Politics
4733,2015-07-11,29548,Politics
4736,2013-11-15,36509,Politics
4737,2010-05-07,71122,Politics
4742,2012-06-24,45508,Politics
4748,2014-07-29,3057,Politics
4750,2015-07-22,30714,Politics
4755,2015-01-18,79401,Politics
4772,2015-05-07,28452,Politics
4837,2004-03-30,20886,Politics
4840,2015-12-01,40678,Politics
4852,2011-03-07,81285,Politics
4859,2015-09-29,46671,Politics
4876,2015-08-04,75727,Politics
4877,2015-02-18,45430,Politics
4892,2013-12-30,78808,Politics
4912,2008-03-10,40914,Politics
4916,2014-07-23,54890,Politics
4945,2015-09-05,33089,Politics
4953,2008-07-22,77190,Politics
4958,2015-10-16,19265,Politics
4960,2007-03-24,76282,Politics
4965,2010-08-27,74133,Politics
4969,2003-11-09,61865,Politics
4984,2015-10-21,16648,Politics
4993,2015-08-28,70386,Politics
5001,2014-10-01,57114,Politics
5003,2013-08-21,97574,Politics
5016,2012-11-03,12506,Politics
5022,2008-07-26,45133,Politics
5023,2013-11-09,14428,Politics
5038,2015-03-06,31704,Politics
5049,2010-06-10,34142,Politics
5050,2015-11-06,3836,Politics
5058,2014-07-29,50881,Politics
5070,2012-07-31,28084,Politics
5071,2015-10-16,86587,Politics
5073,2005-11-27,89562,Politics
5093,2013-05-28,73646,Politics
5109,2010-07-22,39704,Politics
5111,2014-11-28,32424,Politics
5122,2012-06-23,14326,Politics
5137,2007-01-13,66516,Politics
5144,2015-08-17,86102,Politics
5157,2009-11-26,72208,Politics
5158,2009-08-02,13015,Politics
5160,2011-01-21,42054,Politics
5161,2015-12-25,5388,Politics
5166,2015-08-24,97009,Politics
5183,2013-01-11,79966,Politics
5191,2010-06-14,57022,Politics
5193,2009-05-03,90524,Politics
5212,2014-04-28,75778,Politics
5221,2009-06-06,54017,Politics
5224,2013-01-11,55394,Politics
5229,2007-06-05,41558,Politics
5231,2015-11-04,22631,Politics
5241,2015-08-17,26836,Politics
5270,2013-03-20,72942,Politics
5282,2014-09-03,39631,Politics
5302,2009-06-09,85590,Politics
5308,2014-03-08,83683,Politics
5338,2013-03-28,36636,Politics
5347,2014-07-01,48966,Politics
5349,2006-10-07,63502,Politics
5353,2015-12-26,70947,Politics
5382,2012-10-10,88490,Politics
5384,2012-09-04,14104,Politics
5398,2015-06-08,35433,Politics
5413,2013-02-22,1323,Politics
5417,2014-03-04,55932,Politics
5428,2011-08-04,83117,Politics
5429,2012-06-26,39479,Politics
5444,2012-04-16,12384,Politics
5469,2015-12-30,36438,Politics
5477,2014-10-22,47669,Politics
5479,2013-12-23,79270,Politics
5495,2015-08-02,8106,Politics
5498,2004-02-19,64643,Politics
5511,2015-03-02,44475,Politics
5515,2011-01-10,34849,Politics
5534,2014-11-14,56232,Politics
5539,2014-05-31,26402,Politics
5553,2014-08-10,26471,Politics
5566,2005-05-06,4515,Politics
5571,2012-02-04,49498,Politics
5578,2008-08-16,81382,Politics
5588,2015-11-02,24182,Politics
5593,2011-08-29,96593,Politics
