id,created_on,creator_id,topic_id
999,2008-06-24,51923,3
1000,2011-01-31,49550,5
1001,2012-10-01,19872,3
1002,2009-10-11,32312,2
1003,2014-10-15,25033,9
1004,2005-08-27,41747,9
1005,2011-09-29,49858,4
1006,2015-07-04,47249,10
1007,2007-11-20,67215,6
1008,2015-10-07,23984,7
1009,2015-08-29,70468,2
1010,2011-07-13,85960,5
1011,2013-04-08,18948,3
1012,2008-09-15,92324,8
1013,2009-07-26,64939,9
1014,2015-11-29,69709,2
1015,2011-09-16,19879,10
1016,2013-12-03,92194,6
1017,2015-07-20,20449,5
1018,2007-06-09,84228,6
1019,2015-01-08,93754,7
1020,2014-01-11,23278,5
1021,2004-09-15,77072,1
1022,2003-11-28,61602,10
1023,2009-06-02,31296,1
1024,2011-05-21,93790,7
1025,2011-04-27,82405,4
1026,2008-08-08,75149,7
1027,2010-03-16,84510,2
1028,2008-06-19,61081,6
1029,2003-08-16,43854,8
1030,2008-12-30,14910,2
1031,2014-04-30,98493,8
1032,2013-04-24,10491,3
1033,2015-12-04,73788,3
1034,2013-05-13,18690,5
1035,2014-11-11,2982,7
1036,2011-08-14,60367,10
1037,2014-03-23,29953,7
1038,2015-12-12,35317,4
1039,2015-02-08,94532,7
1040,2003-10-30,42803,1
1041,2015-10-23,34547,1
1042,2005-09-19,63365,4
1043,2014-09-15,94021,3
1044,2014-05-04,64023,4
1045,2014-11-14,20199,8
1046,2013-10-23,37460,5
1047,2011-01-29,17913,3
1048,2011-10-29,3133,5
1049,2015-08-04,93558,5
1050,2010-06-07,83990,2
1051,2015-12-03,76721,6
1052,2014-01-15,62490,5
1053,2015-12-26,47930,4
1054,2015-11-28,39822,1
1055,2011-01-16,352,10
1056,2004-09-03,42867,3
1057,2008-02-23,36401,4
1058,2011-04-30,39093,6
1059,2015-12-21,669,4
1060,2013-09-24,39169,7
1061,2012-03-30,93913,9
1062,2013-09-09,56947,9
1063,2002-05-07,51295,8
1064,2014-06-08,6829,3
1065,2015-08-16,10514,1
1066,2010-11-22,44675,2
1067,2015-02-23,29247,7
1068,2012-05-31,94995,3
1069,2009-12-29,43647,6
1070,2015-10-29,26835,7
1071,2015-12-08,73977,9
1072,2015-08-07,83267,4
1073,2009-11-18,11140,4
1074,2010-10-25,59617,10
1075,2014-12-25,36586,4
1076,2006-10-31,33755,7
1077,2015-12-08,80072,7
1078,2015-07-17,41982,10
1079,2015-08-30,83923,6
1080,2013-06-16,26765,3
1081,2013-09-30,29716,3
1082,2009-05-07,60878,9
1083,2008-02-19,4660,9
1084,2015-06-12,35455,10
1085,2014-08-04,46995,7
1086,2010-01-24,94534,7
1087,2010-03-08,14065,2
1088,2005-11-20,43910,3
1089,2012-10-03,76975,1
1090,2000-12-29,98444,1
1091,2015-11-23,50832,10
1092,2006-10-28,28585,3
1093,2009-05-21,49210,10
1094,2013-10-08,98683,3
1095,2015-08-22,42713,1
1096,2014-05-11,40803,4
1097,2015-12-26,89762,6
1098,2005-01-09,4699,1
1099,2011-05-01,46868,7
1100,2014-03-16,14049,5
1101,2014-01-01,30010,5
1102,2015-10-12,93548,1
1103,2013-04-01,48365,3
1104,2015-12-17,35168,1
1105,2010-02-27,46743,8
1106,2014-05-10,31516,7
1107,2007-08-26,65075,5
1108,2011-11-09,58832,8
1109,2005-11-30,39536,5
1110,2014-12-11,62315,4
1111,2013-05-24,97108,10
1112,2011-07-12,39347,5
1113,2013-12-30,3581,10
1114,2015-07-12,4526,9
1115,2011-03-05,25475,7
1116,2014-07-07,86717,5
1117,2015-02-02,38105,7
1118,2015-03-03,29033,9
1119,2014-09-02,97074,5
1120,2015-04-08,40533,10
1121,2014-04-24,18336,7
1122,2010-11-11,40499,8
1123,2015-09-10,3255,4
1124,2011-11-21,60531,6
1125,2007-06-06,9937,8
1126,2010-01-12,45269,5
1127,2015-12-20,22250,7
1128,2015-11-29,59071,5
1129,2011-09-10,50316,7
1130,2012-11-25,91819,7
1131,2015-04-22,8453,10
1132,2013-10-13,23160,3
1133,2011-04-08,36756,3
1134,2000-06-01,51617,6
1135,2015-12-04,18434,1
1136,2007-10-01,24042,2
1137,2014-11-26,81453,10
1138,2014-03-25,5814,8
1139,2011-04-21,42720,2
1140,2013-07-16,84598,5
1141,2014-07-23,81214,3
1142,2014-09-09,71836,7
1143,2015-10-16,95166,10
1144,2015-01-30,83149,9
1145,2009-04-26,83344,1
1146,2012-09-07,73941,10
1147,2006-09-03,5182,1
1148,2013-07-24,47733,5
1149,2010-06-26,78990,7
1150,2015-11-09,26199,4
1151,2013-07-08,29347,9
1152,2014-01-27,62530,1
1153,2010-10-17,739,5
1154,2015-04-26,96617,3
1155,2014-09-11,53811,6
1156,2012-09-21,16413,10
1157,2009-03-27,18110,10
1158,2006-10-16,51075,2
1159,2003-11-08,73365,8
1160,2013-11-10,88161,9
1161,2013-10-23,5744,8
1162,2006-03-25,13233,10
1163,2014-05-04,9106,9
1164,2012-12-28,7768,8
1165,2014-12-18,57515,7
1166,2012-06-20,73264,7
1167,2009-05-15,89976,2
1168,2014-08-23,6177,2
1169,2015-03-27,80645,5
1170,2015-02-21,19695,6
1171,2012-02-06,60914,10
1172,2007-12-28,30221,7
1173,2015-05-31,99571,3
1174,2013-04-02,40271,4
1175,2007-02-10,57393,6
1176,2014-01-13,22909,3
1177,2013-08-06,78254,7
1178,2013-03-23,12003,3
1179,2012-05-12,59814,7
1180,2015-06-27,14917,3
1181,2015-05-28,10352,7
1182,2015-11-11,8176,3
1183,2011-07-08,97956,5
1184,2013-12-02,94700,7
1185,2014-01-26,23031,4
1186,2013-02-10,32622,9
1187,2013-12-28,93858,5
1188,2007-07-14,83689,4
1189,2012-12-17,80737,9
1190,2010-09-21,8100,6
1191,2013-04-30,48375,2
1192,2015-09-09,30151,8
1193,2015-01-06,78318,6
1194,2009-03-14,72943,7
1195,2014-10-22,4732,1
1196,2007-08-04,46625,10
1197,2003-05-03,25569,2
1198,2015-06-29,65563,10
1199,2014-03-17,12013,9
1200,2015-09-24,56550,5
1201,2015-11-22,52030,10
1202,2013-03-03,13928,5
1203,2012-02-28,58887,6
1204,2010-03-27,45397,3
1205,2015-08-19,59533,10
1206,2012-06-15,24870,8
1207,2015-10-10,9643,3
1208,2015-05-11,7778,9
1209,2009-08-06,7989,7
1210,2015-09-11,81816,2
1211,2015-04-26,29305,4
1212,2008-11-30,84143,6
1213,2012-11-03,19649,6
1214,2012-06-21,88981,3
1215,2015-08-13,19765,3
1216,2015-05-23,61875,4
1217,2015-09-02,78814,3
1218,2012-11-20,30241,10
1219,2014-08-27,99974,3
1220,2014-03-04,97078,10
1221,2010-05-20,378,8
1222,2015-06-26,3416,8
1223,2015-09-16,23345,6
1224,2013-02-04,23602,3
1225,2014-06-27,20198,2
1226,2015-01-16,45444,3
1227,2011-12-21,70433,8
1228,2010-11-24,14451,4
1229,2015-12-14,27541,9
1230,2012-11-29,40257,3
1231,2009-09-09,354,4
1232,2014-03-05,56599,3
1233,2009-12-18,51866,9
1234,2012-02-15,80575,8
1235,2007-10-07,97953,5
1236,2012-12-13,19727,9
1237,2012-05-18,46157,7
1238,2007-07-12,46943,1
1239,2014-10-20,65613,2
1240,2012-04-13,36892,1
1241,2015-02-05,42950,7
1242,2008-10-31,57621,3
1243,2011-12-09,83929,5
1244,2015-08-08,85074,6
1245,2007-07-14,21056,1
1246,2011-04-17,25060,2
1247,2013-04-02,33143,8
1248,2007-09-17,54039,1
1249,2015-12-10,30807,1
1250,2012-11-16,84741,10
1251,2001-11-20,76349,2
1252,2012-08-17,85284,8
1253,2015-01-30,56490,1
1254,2008-12-01,351,1
1255,2008-08-04,27652,4
1256,2011-05-24,60931,3
1257,2015-05-19,5529,5
1258,2007-02-11,16559,10
1259,2010-09-06,26051,1
1260,2015-08-07,69967,5
1261,2013-03-02,86119,2
1262,2013-12-05,85314,10
1263,2012-04-16,83000,6
1264,2011-03-22,71158,4
1265,2005-08-31,11128,1
1266,2007-02-24,32566,10
1267,2005-10-18,92191,6
1268,2005-01-20,66778,7
1269,2011-01-19,81428,10
1270,2015-10-18,73916,8
1271,2011-12-19,89976,7
1272,2013-05-04,61259,6
1273,2015-11-03,64514,6
1274,2014-07-30,70264,8
1275,2005-12-18,56357,4
1276,2014-06-12,73838,10
1277,2014-09-21,10125,3
1278,2014-01-01,42431,9
1279,2011-08-21,29768,1
1280,2015-03-25,89657,5
1281,2015-06-13,23426,7
1282,2013-12-21,44535,6
1283,2012-10-31,37289,10
1284,2014-12-13,37683,10
1285,2015-04-15,45103,3
1286,2014-11-04,21402,8
1287,2014-05-22,57038,9
1288,2008-08-24,45880,1
1289,2006-09-27,60742,2
1290,2015-08-16,31666,5
1291,2015-10-14,87329,1
1292,2009-05-13,31187,1
1293,2001-09-25,82871,8
1294,2015-01-14,58334,3
1295,2011-09-05,30925,4
1296,2013-12-20,63586,3
1297,2010-02-14,99897,9
1298,2013-11-16,25931,4
1299,2014-11-07,22625,9
1300,2010-06-26,73397,1
1301,2012-11-13,15745,6
1302,2014-05-16,72284,9
1303,2015-10-07,97834,3
1304,2012-01-09,42095,4
1305,2014-06-24,30792,5
1306,2007-11-02,21699,7
1307,2011-07-01,40860,8
1308,2015-12-07,60131,9
1309,2014-01-26,36520,5
1310,2013-04-24,96356,9
1311,2007-06-09,20874,6
1312,2011-11-30,31671,7
1313,2003-02-11,31679,5
1314,2014-08-11,17944,3
1315,2001-11-07,56841,5
1316,2012-03-23,74628,8
1317,2012-04-21,1995,7
1318,2015-12-24,20295,6
1319,2010-08-05,10417,4
1320,2015-03-18,16243,3
1321,2012-12-10,96588,3
1322,2007-07-01,12940,1
1323,2002-03-12,49627,4
1324,2006-11-22,58113,1
1325,2015-10-03,84677,10
1326,2014-09-27,50869,8
1327,2013-09-26,63555,1
1328,2014-06-26,96283,1
1329,2015-09-04,28059,9
1330,2005-04-28,71200,3
1331,2014-02-12,91495,2
1332,2014-07-12,25602,10
1333,2009-04-16,19251,2
1334,2011-04-02,47839,4
1335,2013-12-26,26981,7
1336,2015-04-20,27240,9
1337,2013-05-10,27768,7
1338,2010-01-10,4980,3
1339,2015-12-23,65312,10
1340,2007-09-24,7121,4
1341,2013-12-06,65906,1
1342,2013-09-05,56661,3
1343,2013-02-24,59932,4
1344,2006-06-08,23475,8
1345,2007-08-16,31919,1
1346,2004-06-27,20040,10
1347,2014-03-18,93117,6
1348,2015-02-12,41493,7
1349,2015-09-20,15005,7
1350,2012-03-28,90376,3
1351,2014-06-21,44748,3
1352,2015-10-21,75859,6
1353,2015-10-19,47565,9
1354,2003-11-06,31166,6
1355,2014-08-10,46321,2
1356,2014-04-28,18903,6
1357,2013-03-08,71890,7
1358,2014-11-08,72712,10
1359,2006-05-29,88665,4
1360,2014-01-02,38593,1
1361,2012-07-27,18815,8
1362,2011-03-11,79220,7
1363,2014-07-02,82033,2
1364,2012-09-22,34304,1
1365,2013-02-19,31500,9
1366,2010-10-17,22213,3
1367,2014-07-12,44584,4
1368,2008-06-30,34967,2
1369,2012-01-02,11474,3
1370,2012-07-11,29773,4
1371,2012-07-08,34097,7
1372,2015-06-11,85912,9
1373,2008-06-07,78153,6
1374,2008-02-24,25585,7
1375,2015-06-10,19902,8
1376,2015-12-17,48619,4
1377,2011-06-16,57968,10
1378,2008-03-24,72168,10
1379,2009-01-03,97989,9
1380,2012-01-02,35272,9
1381,2010-04-30,9157,10
1382,2012-12-24,11195,8
1383,2012-06-30,53663,1
1384,2015-12-10,44696,5
1385,2012-10-31,80360,9
1386,2006-05-05,32102,1
1387,2014-03-26,59875,2
1388,2014-02-26,12503,8
1389,2011-06-24,24828,4
1390,2014-10-02,8981,10
1391,2014-09-11,13199,9
1392,2013-10-23,74548,10
1393,2015-06-16,83910,3
1394,2011-05-03,16264,3
1395,2009-09-08,34431,5
1396,2009-01-31,33839,10
1397,2012-05-04,29195,4
1398,2015-04-01,65870,10
1399,2013-07-30,44915,2
1400,2012-04-18,4922,3
1401,2013-07-25,66358,1
1402,2004-12-08,31341,6
1403,2007-07-28,40045,8
1404,2015-08-24,97145,5
1405,2012-08-17,71055,9
1406,2007-04-13,13976,4
1407,2013-06-16,4912,7
1408,2012-06-21,75905,2
1409,2015-10-03,48292,6
1410,2015-05-31,23319,6
1411,2011-12-23,30402,10
1412,2011-12-04,24091,6
1413,2015-07-13,47971,3
1414,2015-05-11,98722,2
1415,2013-09-20,31466,7
1416,2011-09-24,63490,4
1417,2014-06-05,5917,5
1418,2015-07-02,66470,6
1419,2014-10-01,85586,10
1420,2011-06-02,78528,4
1421,2005-05-27,44709,5
1422,2013-11-19,11646,10
1423,2015-04-18,26885,9
1424,2014-02-03,19893,6
1425,2015-02-05,20719,5
1426,2013-06-07,40730,8
1427,2012-12-12,31089,8
1428,2014-08-28,35056,8
1429,2015-02-08,83089,3
1430,2011-07-30,83771,9
1431,2015-03-30,81510,8
1432,2015-07-10,72819,2
1433,2012-11-03,5636,6
1434,2004-06-12,37876,6
1435,2011-01-22,32821,9
1436,2015-01-19,18226,7
1437,2011-06-10,51299,6
1438,2012-03-12,35562,7
1439,2014-06-16,69330,1
1440,2011-05-16,59028,9
1441,2014-07-07,11242,7
1442,2014-08-03,40533,8
1443,2009-06-16,75186,10
1444,2014-05-19,33872,3
1445,2011-06-10,27704,3
1446,2015-11-01,61052,2
1447,2010-02-11,42637,9
1448,2014-02-18,87537,3
1449,2011-11-26,47949,2
1450,2015-10-29,7196,7
1451,2014-06-20,53660,10
1452,2015-01-15,78066,10
1453,2012-11-19,45484,8
1454,2014-08-06,14785,7
1455,2015-10-04,54875,9
1456,2005-12-25,71650,10
1457,2008-04-24,98489,10
1458,2011-02-06,49131,10
1459,2007-11-03,65352,3
1460,2013-06-10,63777,2
1461,2014-02-04,83900,9
1462,2009-09-23,71946,3
1463,2006-05-19,72129,1
1464,2014-02-26,16033,1
1465,2012-05-21,38780,3
1466,2013-09-28,90498,4
1467,2015-08-29,23626,7
1468,2013-05-27,52293,9
1469,2011-04-07,27172,6
1470,2008-11-15,74023,4
1471,2014-02-09,40452,5
1472,2012-01-27,7140,9
1473,2010-11-18,44866,2
1474,2010-03-02,90338,2
1475,2012-06-18,32791,1
1476,2012-12-28,5894,6
1477,2014-12-22,87778,2
1478,2010-04-15,55849,6
1479,2014-10-04,60360,8
1480,2015-12-03,14917,10
1481,2011-05-07,29526,5
1482,2014-05-13,39466,2
1483,2013-03-03,195,3
1484,2014-06-09,10798,4
1485,2012-12-27,51185,4
1486,2015-11-29,2528,8
1487,2011-05-10,48594,3
1488,2008-01-12,65085,3
1489,2002-06-28,29958,9
1490,2010-09-24,89212,2
1491,2014-01-22,1282,2
1492,2015-10-30,23012,7
1493,2014-07-11,73741,5
1494,2015-04-01,44989,3
1495,2015-12-16,7333,2
1496,2003-06-02,33635,10
1497,2014-07-06,46399,4
1498,2012-08-17,15927,2
1499,2010-09-21,26218,7
1500,2011-11-30,80785,9
1501,2012-02-06,43252,6
1502,2015-03-23,86384,5
1503,2010-07-17,59271,4
1504,2015-07-26,42673,5
1505,2011-12-26,27628,10
1506,2002-09-06,36382,6
1507,2003-06-26,28975,7
1508,2013-12-20,45405,3
1509,2001-04-14,61314,3
1510,2011-02-09,4234,5
1511,2015-05-03,45148,7
1512,2015-08-06,54815,1
1513,2014-10-29,65178,3
1514,2014-09-03,85199,5
1515,2014-06-11,45541,4
1516,2015-12-19,21266,4
1517,2015-08-24,64180,5
1518,2015-12-13,64250,8
1519,2013-12-27,63848,6
1520,2012-06-03,50629,9
1521,2015-12-06,30229,1
1522,2013-05-09,29515,10
1523,2012-10-06,84225,6
1524,2012-06-28,73239,3
1525,2015-12-30,32101,8
1526,2013-05-22,34451,7
1527,2013-07-16,62672,4
1528,2006-03-04,50171,9
1529,2014-06-25,73195,6
1530,2014-01-04,55604,6
1531,2013-06-06,72631,7
1532,2015-04-22,21526,5
1533,2011-05-30,31283,3
1534,2014-04-05,10019,4
1535,2015-12-29,79577,8
1536,2015-02-10,64668,8
1537,2015-04-15,49224,5
1538,2014-05-11,28105,1
1539,2012-03-04,79068,2
1540,2014-11-17,86421,2
1541,2009-12-30,12921,3
1542,2012-11-06,40989,2
1543,2011-07-10,8839,1
1544,2015-05-30,99453,2
1545,2011-04-21,25783,9
1546,2010-03-12,83979,4
1547,2012-12-08,78180,10
1548,2015-08-07,57823,10
1549,2006-01-09,86101,9
1550,2012-12-28,38927,6
1551,2014-03-07,60799,3
1552,2013-01-09,25370,9
1553,2015-09-29,32103,2
1554,2013-07-21,65274,10
1555,2015-02-07,24164,8
1556,2010-11-08,52796,9
1557,2011-07-15,98147,2
1558,2015-10-26,92748,8
1559,2003-07-25,49092,7
1560,2010-10-21,90345,3
1561,2012-05-10,93730,4
1562,2009-01-08,47479,8
1563,2014-04-20,61424,8
1564,2014-08-12,90420,9
1565,2014-03-05,35743,9
1566,2011-09-04,42466,4
1567,2015-09-13,85148,3
1568,2013-06-26,46531,8
1569,2015-09-22,22998,2
1570,2014-01-12,9379,9
1571,2012-08-12,72189,6
1572,2014-10-25,96623,7
1573,2015-03-13,96454,8
1574,2013-08-14,86627,3
1575,2012-04-23,16811,5
1576,2014-12-24,16001,8
1577,2014-05-15,36015,9
1578,2012-02-14,77598,3
1579,2007-03-18,71135,4
1580,2003-09-30,53430,10
1581,2011-02-27,93332,3
1582,2015-01-17,28512,8
1583,2013-12-08,5653,7
1584,2014-07-21,33564,2
1585,2015-01-09,3130,4
1586,2011-02-21,46152,4
1587,2008-06-24,49995,7
1588,2011-08-10,65394,2
1589,2013-10-29,47590,10
1590,2015-09-15,31496,3
1591,2005-05-19,50592,8
1592,2015-12-28,4491,9
1593,2015-11-17,47203,6
1594,2000-12-24,29666,7
1595,2014-06-14,96981,2
1596,2014-04-14,34059,7
1597,2001-09-06,6553,7
1598,2010-04-09,73900,10
1599,2013-10-05,10543,6
1600,2010-12-16,59432,4
1601,2013-06-30,9526,8
1602,2014-09-02,63469,9
1603,2015-05-07,79218,2
1604,2012-05-27,20457,7
1605,2006-03-10,67337,6
1606,2008-07-20,88477,3
1607,2012-04-18,44743,9
1608,2015-03-06,76682,3
1609,2005-02-12,81057,8
1610,2010-07-19,14568,10
1611,2007-04-23,91318,1
1612,2013-05-04,61014,7
1613,2009-06-26,1650,6
1614,2015-11-03,49515,9
1615,2006-01-22,63404,1
1616,2009-09-21,56299,7
1617,2015-10-19,51823,8
1618,2014-06-21,89365,5
1619,2014-02-11,67414,4
1620,2015-12-07,44217,10
1621,2015-05-28,7760,9
1622,2011-03-24,32647,7
1623,2013-05-24,16452,7
1624,2015-05-10,86978,9
1625,2012-02-02,79630,7
1626,2007-11-26,64052,7
1627,2015-03-28,97830,5
1628,2013-09-20,33243,8
1629,2012-03-23,33762,4
1630,2013-02-27,6881,8
1631,2013-03-31,52946,5
1632,2015-10-13,60937,2
1633,2012-02-23,5449,8
1634,2010-08-31,30789,8
1635,2010-07-28,9659,6
1636,2015-10-30,56677,2
1637,2015-03-08,65794,6
1638,2006-12-23,18218,1
1639,2015-11-16,55355,4
1640,2015-12-30,59800,4
1641,2015-04-15,31405,3
1642,2014-11-01,43785,2
1643,2008-11-17,92361,7
1644,2013-05-04,57855,4
1645,2011-09-27,83533,2
1646,2014-04-20,71858,10
1647,2010-01-22,74051,5
1648,2011-10-07,6663,7
1649,2005-12-30,53831,4
1650,2003-09-17,83841,8
1651,2015-06-17,20421,1
1652,2002-01-21,46673,10
1653,2013-11-27,58048,9
1654,2015-10-25,48777,8
1655,2003-01-08,22480,3
1656,2015-12-16,59855,10
1657,2015-12-27,51267,10
1658,2015-11-15,98125,10
1659,2015-04-19,45060,1
1660,2012-07-01,10116,6
1661,2015-08-18,31128,9
1662,2015-12-01,81601,7
1663,2013-07-06,197,8
1664,2011-04-27,41992,4
1665,2015-10-13,23341,4
1666,2014-10-31,12045,10
1667,2007-11-08,96025,4
1668,2008-04-14,10562,6
1669,2013-11-07,21937,10
1670,2007-07-14,71145,10
1671,2014-12-26,96999,9
1672,2014-01-27,38027,2
1673,2003-09-13,38579,6
1674,2011-09-17,60866,5
1675,2013-02-03,31193,4
1676,2013-09-17,71825,7
1677,2005-09-21,89095,4
1678,2012-12-23,79571,9
1679,2014-02-19,3514,4
1680,2006-01-16,8400,8
1681,2014-12-22,99968,4
1682,2008-10-20,61516,6
1683,2006-05-14,58329,9
1684,2010-07-12,25722,4
1685,2006-09-22,5047,9
1686,2012-06-10,70511,5
1687,2013-09-19,39652,6
1688,2015-04-07,31184,3
1689,2013-07-02,55202,6
1690,2015-08-22,46765,9
1691,2014-10-16,79629,9
1692,2012-08-13,73511,9
1693,2015-04-06,12637,1
1694,2012-03-29,21100,4
1695,2014-08-07,17160,8
1696,2006-08-22,93860,2
1697,2012-09-26,73316,1
1698,2015-11-14,60516,2
1699,2012-08-27,59818,1
1700,2015-08-12,13279,8
1701,2010-06-01,78934,8
1702,2012-08-08,5532,9
1703,2013-04-24,38571,5
1704,2010-09-10,70307,7
1705,2013-03-30,36339,4
1706,2012-12-25,9041,6
1707,2011-02-24,19044,6
1708,2012-03-04,96780,3
1709,2015-12-17,56159,9
1710,2013-04-21,67824,7
1711,2007-06-27,28977,1
1712,2006-11-19,49255,7
1713,2005-09-30,62332,7
1714,2010-08-19,57783,8
1715,2014-01-21,55440,9
1716,2014-04-01,35637,6
1717,2010-06-06,57523,6
1718,2015-07-21,66743,3
1719,2013-01-29,37184,4
1720,2014-02-12,73351,1
1721,2015-04-25,33899,10
1722,2015-12-06,28596,4
1723,2010-01-22,10851,10
1724,2014-06-01,51555,4
1725,2004-09-21,85200,10
1726,2014-11-08,96450,4
1727,2009-04-04,66523,10
1728,2012-02-09,44093,8
1729,2008-07-21,33773,10
1730,2012-03-10,10666,7
1731,2010-03-26,17616,3
1732,2015-11-24,32286,6
1733,2010-08-05,39921,1
1734,2010-04-19,51010,6
1735,2015-08-23,93575,1
1736,2012-09-16,99265,4
1737,2015-06-01,94574,10
1738,2015-07-05,18264,4
1739,2011-08-26,30796,4
1740,2010-10-18,42384,3
1741,2010-10-28,73012,8
1742,2015-08-12,43560,5
1743,2015-03-26,97033,2
1744,2010-12-06,3338,7
1745,2012-05-24,69690,3
1746,2015-11-16,44736,5
1747,2015-05-08,36236,6
1748,2013-05-04,92320,10
1749,2015-11-20,41493,1
1750,2004-07-31,30371,7
1751,2012-02-28,74756,5
1752,2011-01-15,3091,6
1753,2015-04-18,54079,8
1754,2015-09-26,7842,9
1755,2015-08-13,39172,7
1756,2013-10-05,11544,9
1757,2014-09-29,65105,1
1758,2006-02-25,32036,9
1759,2014-01-30,18751,1
1760,2015-06-03,48947,8
1761,2010-07-16,76712,5
1762,2010-06-19,79551,10
1763,2015-10-17,92649,10
1764,2010-11-17,48862,6
1765,2014-01-06,83939,2
1766,2012-12-20,20572,10
1767,2013-12-23,13212,3
1768,2015-06-22,17635,2
1769,2013-08-20,45986,1
1770,2013-12-17,80630,1
1771,2006-09-09,30512,8
1772,2012-11-15,73085,4
1773,2015-12-12,46665,9
1774,2012-08-12,33531,10
1775,2013-10-27,34496,8
1776,2006-10-02,57115,6
1777,2005-07-08,97178,4
1778,2015-12-05,96969,1
1779,2013-03-24,87820,5
1780,2012-10-10,22781,8
1781,2012-09-24,69854,3
1782,2015-10-07,58449,4
1783,2015-04-17,82001,9
1784,2015-02-12,3508,7
1785,2011-09-24,16028,3
1786,2006-11-19,37912,6
1787,2015-08-05,4594,9
1788,2012-04-05,1669,4
1789,2014-08-17,47136,10
1790,2014-12-24,12560,8
1791,2015-06-12,49298,6
1792,2013-10-09,87527,2
1793,2012-10-19,60181,9
1794,2015-03-01,2659,2
1795,2015-08-28,60823,6
1796,2009-12-01,26688,8
1797,2015-09-12,3723,10
1798,2015-12-14,46312,8
1799,2009-10-20,50376,9
1800,2003-06-10,58443,1
1801,2015-12-26,79921,2
1802,2013-12-01,14955,2
1803,2010-10-14,37071,7
1804,2012-03-27,18004,6
1805,2015-01-21,58363,1
1806,2007-11-15,41225,2
1807,2007-03-30,15672,4
1808,2013-10-23,75481,9
1809,2012-09-04,16220,6
1810,2013-12-11,66641,8
1811,2015-07-26,92335,10
1812,2015-06-13,65387,8
1813,2010-02-08,46445,9
1814,2014-03-25,72451,8
1815,2015-05-10,74310,7
1816,2014-08-15,29578,3
1817,2015-08-04,53956,2
1818,2010-09-14,10484,5
1819,2015-12-28,85868,5
1820,2014-01-26,10828,10
1821,2014-11-27,79197,6
1822,2015-03-18,77320,4
1823,2014-08-04,39446,3
1824,2010-12-04,14263,4
1825,2014-11-23,64596,7
1826,2015-11-09,42550,5
1827,2012-01-03,85881,5
1828,2014-05-27,14850,10
1829,2014-10-04,47112,2
1830,2014-08-17,82311,4
1831,2010-07-31,31053,6
1832,2015-11-21,85015,8
1833,2008-12-26,29114,3
1834,2015-05-24,49431,4
1835,2005-04-23,95307,4
1836,2015-08-23,19027,4
1837,2015-12-09,4491,3
1838,2005-06-18,80370,6
1839,2014-01-20,64048,3
1840,2013-09-07,18628,3
1841,2007-08-30,95233,9
1842,2010-03-30,43928,3
1843,2011-09-27,13943,1
1844,2010-10-25,12105,8
1845,2012-12-21,28449,7
1846,2007-09-03,91192,5
1847,2015-10-06,76034,1
1848,2015-01-31,86454,5
1849,2012-12-16,36182,2
1850,2015-06-21,59160,7
1851,2013-08-07,39794,9
1852,2003-08-12,70413,2
1853,2014-12-22,89608,1
1854,2013-10-04,89163,7
1855,2015-08-14,15338,7
1856,2015-03-19,76645,1
1857,2015-02-21,76070,4
1858,2014-10-07,3001,4
1859,2015-12-29,9135,2
1860,2015-05-14,74597,10
1861,2015-10-16,96668,6
1862,2015-11-02,14906,2
1863,2015-06-24,58250,10
1864,2014-04-13,39337,2
1865,2012-07-01,54397,7
1866,2013-11-15,78970,3
1867,2014-08-12,30627,9
1868,2012-07-30,96988,3
1869,2015-03-10,61209,3
1870,2015-03-17,40982,3
1871,2011-07-18,26792,2
1872,2013-12-11,99004,5
1873,2014-08-21,3943,1
1874,2013-02-16,70142,6
1875,2015-04-09,56708,1
1876,2012-04-20,66938,4
1877,2013-07-17,23228,3
1878,2010-07-27,25617,4
1879,2009-09-25,92583,9
1880,2015-04-07,11382,6
1881,2014-06-05,90962,2
1882,2013-07-07,66723,8
1883,2015-10-19,76836,5
1884,2015-12-12,72294,4
1885,2015-12-08,36258,5
1886,2012-12-11,17753,4
1887,2003-04-06,6990,1
1888,2014-09-08,74927,9
1889,2006-06-27,80905,3
1890,2013-12-30,10282,6
1891,2008-03-14,10105,9
1892,2008-02-22,91466,5
1893,2013-11-21,34662,9
1894,2015-06-22,41984,2
1895,2010-08-30,39679,7
1896,2015-06-27,59424,10
1897,2012-01-09,73274,3
1898,2004-02-04,6037,2
1899,2013-03-24,78328,5
1900,2006-10-29,25230,8
1901,2009-10-06,69062,4
1902,2009-01-18,13750,4
1903,2015-12-04,87456,1
1904,2014-09-25,90945,6
1905,2009-04-23,8752,1
1906,2014-04-16,90947,5
1907,2013-11-21,11636,8
1908,2014-06-02,46331,1
1909,2015-12-26,39710,8
1910,2007-01-08,77196,7
1911,2012-08-14,59092,6
1912,2015-05-07,93836,8
1913,2012-11-04,81208,8
1914,2004-07-03,59669,5
1915,2015-11-16,56706,4
1916,2013-11-21,10552,1
1917,2015-10-13,59369,2
1918,2013-10-31,17650,7
1919,2011-10-21,12802,10
1920,2015-07-05,23575,3
1921,2014-02-28,90751,6
