id,created_on,creator_id,content_id
1070,2013-04-29,389,1
1071,2011-06-18,366,1
1072,2010-08-06,681,3
1073,2014-05-24,590,2
1074,2011-02-22,47,4
1075,2015-10-06,736,2
1076,2011-05-25,361,4
1077,2013-06-18,937,2
1078,2013-09-26,429,3
1079,2006-03-14,845,4
1080,2015-09-06,632,1
1081,2006-12-03,318,4
1082,2010-08-25,309,3
1083,2010-03-11,504,4
1084,2013-12-03,804,3
1085,2014-09-29,712,2
1086,2006-03-18,576,2
1087,2015-03-29,498,2
1088,2013-11-12,737,3
1089,2013-02-20,697,2
1090,2015-01-04,376,3
1091,2005-08-23,881,1
1092,2009-10-01,921,3
1093,2014-10-24,480,2
1094,2007-08-28,74,3
1095,2012-03-04,571,3
1096,2014-09-18,834,1
1097,2014-10-12,382,1
1098,2015-08-21,701,3
1099,2010-11-01,195,2
1100,2015-09-11,244,3
1101,2015-05-29,756,3
1102,2011-01-21,601,2
1103,2007-12-15,99,3
1104,2015-09-20,104,2
1105,2012-01-29,694,2
1106,2012-12-29,985,4
1107,2013-05-08,144,3
1108,2007-04-04,313,3
1109,2010-05-11,954,1
1110,2014-12-12,256,3
1111,2013-09-20,649,3
1112,2009-12-16,782,3
1113,2004-02-03,529,2
1114,2015-04-11,759,2
1115,2011-03-09,216,2
1116,2015-04-19,166,4
1117,2014-01-13,493,4
1118,2013-08-15,381,2
1119,2015-06-26,14,3
1120,2011-04-28,194,2
1121,2014-11-18,513,1
1122,2014-09-08,469,3
1123,2014-07-07,834,2
1124,2012-09-06,469,3
1125,2014-06-09,788,1
1126,2002-11-12,859,4
1127,2015-03-25,379,4
1128,2015-06-30,415,1
1129,2008-10-24,877,3
1130,2015-07-13,870,3
1131,2012-11-30,73,4
1132,2009-03-23,725,4
1133,2015-08-01,751,3
1134,2011-10-16,879,3
1135,2006-10-03,47,2
1136,2009-03-28,290,1
1137,2008-06-22,790,4
1138,2014-06-23,824,4
1139,2015-09-17,875,2
1140,2013-09-28,706,1
1141,2013-04-11,776,2
1142,2012-07-20,174,1
1143,2015-10-25,412,4
1144,2015-04-10,769,4
1145,2007-03-08,77,2
1146,2014-09-25,367,2
1147,2004-12-07,267,3
1148,2003-08-26,727,1
1149,2015-09-18,975,3
1150,2014-08-12,348,1
1151,2014-12-04,626,1
1152,2015-01-01,550,2
1153,2015-05-29,2,4
1154,2010-01-15,72,1
1155,2012-06-13,367,1
1156,2015-04-13,570,4
1157,2014-05-18,788,3
1158,2014-08-10,382,1
1159,2014-08-16,961,3
1160,2014-01-29,151,3
1161,2013-07-08,350,3
1162,2007-07-23,238,3
1163,2013-03-13,825,4
1164,2015-04-20,831,2
1165,2004-12-05,960,3
1166,2015-12-31,96,3
1167,2012-07-19,51,4
1168,2013-09-02,201,1
1169,2011-11-21,368,2
1170,2015-03-11,270,2
1171,2009-08-10,594,4
1172,2009-06-03,922,1
1173,2005-12-02,763,2
1174,2008-06-04,710,4
1175,2010-06-25,542,2
1176,2015-12-26,823,4
1177,2015-06-22,434,1
1178,2012-11-07,550,3
1179,2010-02-23,777,1
1180,2009-02-21,384,4
1181,2015-05-19,167,4
1182,2015-02-22,310,3
1183,2012-09-24,797,3
1184,2006-05-21,527,1
1185,2012-10-10,844,4
1186,2008-06-04,809,1
1187,2011-04-06,543,1
1188,2013-12-18,30,4
1189,2015-05-01,722,1
1190,2004-02-10,27,3
1191,2009-12-17,815,3
1192,2010-10-03,796,3
1193,2014-03-14,359,1
1194,2010-09-24,243,1
1195,2012-04-26,581,4
1196,2006-04-05,168,1
1197,2011-05-19,398,4
1198,2015-06-12,58,3
1199,2008-05-26,461,2
1200,2008-07-08,460,3
1201,2011-08-10,123,1
1202,2007-07-02,803,3
1203,2013-05-21,523,2
1204,2014-10-03,955,3
1205,2006-02-20,588,2
1206,2007-02-09,520,4
1207,2015-03-01,679,3
1208,2015-09-17,322,1
1209,2015-08-22,312,4
1210,2014-09-05,522,4
1211,2015-07-25,34,3
1212,2012-08-09,706,1
1213,2009-06-07,763,4
1214,2015-10-03,49,3
1215,2013-08-18,631,4
1216,2012-03-08,308,3
1217,2013-11-11,944,1
1218,2015-07-28,584,4
1219,2012-12-28,994,2
1220,2015-07-29,411,4
1221,2004-11-09,77,2
1222,2012-12-07,178,1
1223,2013-09-13,212,4
1224,2015-01-14,317,1
1225,2014-01-22,202,2
1226,2011-07-20,23,3
1227,2015-09-19,244,2
1228,2014-03-31,786,2
1229,2015-11-29,241,3
1230,2006-12-06,919,2
1231,2012-07-19,119,3
1232,2015-10-25,387,1
1233,2009-11-19,247,3
1234,2011-01-21,357,1
1235,2013-03-06,904,4
1236,2012-01-10,587,2
1237,2015-05-30,177,4
1238,2011-09-22,341,2
1239,2011-06-08,928,4
1240,2015-11-23,9,2
1241,2008-09-29,504,3
1242,2012-02-01,821,2
1243,2013-05-25,967,2
1244,2015-02-06,252,3
1245,2011-10-09,997,3
1246,2014-04-08,223,1
1247,2014-09-16,880,2
1248,2015-08-08,789,2
1249,2015-07-28,989,4
1250,2015-10-27,365,4
1251,2014-03-15,833,3
1252,2015-10-20,720,3
1253,2014-01-16,157,3
1254,2014-07-13,700,3
1255,2015-05-06,592,3
1256,2013-08-20,578,2
1257,2015-08-28,910,2
1258,2014-03-07,273,2
1259,2006-11-23,774,2
1260,2015-12-27,948,3
1261,2015-05-26,186,1
1262,2014-11-26,310,1
1263,2015-08-22,759,1
1264,2015-03-02,758,2
1265,2006-04-30,148,1
1266,2015-09-15,213,3
1267,2014-09-09,232,4
1268,2014-10-28,676,2
1269,2015-04-22,572,2
1270,2005-10-24,739,2
1271,2007-11-01,111,4
1272,2015-12-18,372,4
1273,2010-07-27,448,4
1274,2013-06-20,454,3
1275,2013-12-09,526,2
1276,2013-05-22,990,2
1277,2015-06-24,508,3
1278,2008-01-22,895,1
1279,2008-10-04,48,4
1280,2012-04-03,90,4
1281,2013-06-25,106,3
1282,2015-09-26,177,3
1283,2011-01-05,642,4
1284,2007-11-17,261,3
1285,2015-12-31,690,3
1286,2014-05-13,311,4
1287,2013-05-04,571,2
1288,2011-12-31,115,3
1289,2011-03-24,571,4
1290,2015-03-09,969,2
1291,2014-07-23,675,3
1292,2005-11-29,893,2
1293,2012-05-29,663,4
1294,2013-11-15,223,1
1295,2015-12-21,983,2
1296,2006-11-23,661,1
1297,2007-11-17,211,1
1298,2007-03-24,612,2
1299,2015-10-31,539,2
1300,2015-11-07,565,2
1301,2012-10-12,507,4
1302,2008-06-28,779,2
1303,2013-02-24,350,1
1304,2013-05-01,987,1
1305,2013-01-22,602,2
1306,2015-10-04,653,3
1307,2014-07-09,225,2
1308,2015-01-12,975,3
1309,2015-05-05,256,1
1310,2009-04-26,929,2
1311,2015-10-24,408,3
1312,2012-07-02,219,4
1313,2015-02-22,249,2
1314,2011-12-06,818,4
1315,2013-08-01,566,1
1316,2014-01-30,985,3
1317,2015-07-07,108,1
1318,2015-07-02,356,2
1319,2015-11-27,325,4
1320,2013-02-24,696,1
1321,2015-07-25,857,1
1322,2013-06-21,111,3
1323,2014-11-07,636,1
1324,2012-12-16,496,2
1325,2008-02-26,730,4
1326,2007-05-29,674,4
1327,2005-08-22,670,3
1328,2013-12-26,840,4
1329,2006-11-05,282,2
1330,2009-09-21,1000,3
1331,2013-02-28,697,1
1332,2011-09-16,654,1
1333,2010-10-16,688,3
1334,2011-10-30,6,2
1335,2014-04-01,27,4
1336,2007-01-29,479,3
1337,2014-03-07,477,2
1338,2011-06-07,850,2
1339,2014-11-03,751,4
1340,2010-03-18,354,3
1341,2015-12-09,921,2
1342,2013-02-12,349,4
1343,2015-10-30,334,3
1344,2013-02-18,816,3
1345,2014-07-30,673,4
1346,2010-08-18,978,4
1347,2014-04-14,126,3
1348,2015-10-26,927,3
1349,2015-12-19,36,4
1350,2015-03-06,540,2
1351,2015-08-23,310,2
1352,2011-01-28,34,4
1353,2010-08-22,168,2
1354,2008-06-19,675,2
1355,2014-07-04,599,4
1356,2013-05-13,250,2
1357,2013-07-15,49,1
1358,2014-05-27,55,3
1359,2015-05-14,476,1
1360,2011-12-19,616,3
1361,2009-04-06,371,2
1362,2013-10-21,883,1
1363,2014-09-02,42,1
1364,2015-05-12,767,3
1365,2013-11-28,786,3
1366,2015-12-23,635,2
1367,2015-05-22,488,3
1368,2011-04-20,38,3
1369,2014-09-21,536,2
1370,2015-08-22,198,4
1371,2008-07-08,272,1
1372,2012-06-29,860,1
1373,2013-08-22,399,2
1374,2004-04-11,668,4
1375,2013-10-13,500,2
1376,2003-12-03,346,4
1377,2015-01-31,850,3
1378,2014-12-16,776,2
1379,2013-11-09,537,1
1380,2013-01-21,780,4
1381,2008-01-30,152,3
1382,2006-04-24,630,1
1383,2015-06-30,174,4
1384,2015-12-20,351,1
1385,2010-02-28,41,2
1386,2010-06-03,717,2
1387,2013-04-08,341,4
1388,2011-03-25,588,3
1389,2015-01-17,958,4
1390,2005-03-10,271,4
1391,2015-12-01,833,2
1392,2013-09-12,107,2
1393,2013-11-07,900,4
1394,2012-09-11,244,1
1395,2013-12-15,390,1
1396,2015-11-04,304,2
1397,2013-07-01,409,2
1398,2015-06-03,362,3
1399,2015-11-14,996,2
1400,2011-04-09,98,1
1401,2015-02-27,413,1
1402,2015-10-18,183,4
1403,2008-09-30,284,2
1404,2015-07-23,998,4
1405,2008-10-14,858,4
1406,2015-06-20,956,1
1407,2015-04-29,736,1
1408,2015-12-31,903,1
1409,2015-03-17,476,1
1410,2015-01-18,107,3
1411,2010-04-11,591,2
1412,2013-05-10,753,3
1413,2009-06-16,98,4
1414,2014-07-14,666,4
1415,2009-01-23,710,1
1416,2012-12-07,681,4
1417,2012-11-01,354,2
1418,2014-11-26,558,2
1419,2012-11-25,495,3
1420,2012-09-08,862,2
1421,2013-09-12,736,2
1422,2013-01-17,728,1
1423,2013-06-01,157,4
1424,2013-12-29,683,3
1425,2014-04-17,287,4
1426,2015-12-25,867,3
1427,2015-11-26,838,1
1428,2012-05-29,250,3
1429,2012-07-18,165,3
1430,2005-10-22,27,3
1431,2015-08-13,791,3
1432,2015-03-07,433,4
1433,2014-04-27,275,1
1434,2014-11-24,158,1
1435,2013-04-02,91,2
1436,2011-04-09,17,1
1437,2015-04-07,227,2
1438,2013-02-13,350,1
1439,2015-10-04,996,4
1440,2015-09-04,993,1
1441,2006-09-16,856,1
1442,2015-10-02,605,2
1443,2011-01-18,912,1
1444,2014-05-04,327,2
1445,2012-03-07,105,3
1446,2015-10-12,136,3
1447,2007-10-08,477,1
1448,2015-12-24,903,1
1449,2013-10-03,677,4
1450,2010-07-03,172,1
1451,2015-10-27,412,1
1452,2013-04-24,481,3
1453,2014-04-02,679,1
1454,2010-10-23,780,3
1455,2006-06-25,489,3
1456,2003-10-20,303,3
1457,2015-07-09,315,3
1458,2012-05-28,288,2
1459,2015-12-13,304,1
1460,2007-07-13,923,2
1461,2006-09-19,751,1
1462,2012-06-25,598,2
1463,2007-12-21,578,3
1464,2015-08-23,365,3
1465,2012-04-06,571,1
1466,2014-03-28,188,1
1467,2010-11-21,717,4
1468,2005-07-30,203,4
1469,2015-01-30,424,3
1470,2015-09-07,355,3
1471,2004-06-25,391,1
1472,2015-10-15,159,3
1473,2014-11-19,676,2
1474,2012-07-23,510,3
1475,2013-12-21,900,3
1476,2010-02-10,276,2
1477,2012-04-08,892,2
1478,2010-12-12,8,4
1479,2015-03-29,746,3
1480,2007-04-09,921,4
1481,2015-10-11,945,2
1482,2014-05-23,329,4
1483,2015-03-15,420,2
1484,2011-09-17,307,3
1485,2015-08-08,251,1
1486,2014-01-08,353,2
1487,2014-01-16,763,3
1488,2012-01-17,494,2
1489,2015-06-06,184,1
1490,2003-10-04,587,1
1491,2014-09-06,510,3
1492,2015-08-15,925,4
1493,2014-10-23,245,4
1494,2012-09-18,363,4
1495,2015-08-26,163,1
1496,2015-03-06,629,3
1497,2015-04-28,515,4
1498,2015-02-19,456,4
1499,2013-08-04,323,2
1500,2008-01-14,854,2
1501,2006-10-21,859,3
1502,2015-11-09,170,4
1503,2014-07-15,89,4
1504,2006-04-16,881,3
1505,2013-05-26,330,3
1506,2015-08-24,508,3
1507,2013-07-20,219,4
1508,2015-09-16,610,1
1509,2009-11-25,69,1
1510,2015-08-01,490,3
1511,2014-10-03,487,1
1512,2011-08-06,527,2
1513,2005-09-05,574,4
1514,2015-01-01,620,3
1515,2015-11-28,695,3
1516,2011-02-01,678,2
1517,2015-12-28,36,1
1518,2014-10-23,513,1
1519,2010-12-20,925,3
1520,2006-01-05,818,2
1521,2009-07-08,822,1
1522,2010-04-26,868,3
1523,2013-08-01,991,1
1524,2014-11-15,527,3
1525,2006-07-14,673,3
1526,2015-08-17,682,4
1527,2015-07-24,659,3
1528,2012-05-29,161,2
1529,2014-06-07,68,2
1530,2015-05-03,586,1
1531,2015-08-18,939,4
1532,2011-03-14,929,4
1533,2006-07-21,299,1
1534,2010-06-02,115,3
1535,2015-11-05,714,2
1536,2012-02-14,87,2
1537,2012-03-29,161,2
1538,2012-11-01,24,4
1539,2014-03-26,269,1
1540,2014-10-25,472,3
1541,2010-09-04,444,4
1542,2008-10-10,479,2
1543,2014-09-20,835,1
1544,2014-11-07,289,4
1545,2015-08-14,428,3
1546,2009-04-02,717,2
1547,2014-08-20,157,3
1548,2013-04-17,977,2
1549,2013-11-13,363,1
1550,2007-05-28,563,2
1551,2015-12-19,486,2
1552,2015-01-06,427,2
1553,2012-10-08,405,3
1554,2013-02-27,172,2
1555,2013-10-28,899,4
1556,2014-06-21,513,3
1557,2015-01-20,825,2
1558,2015-11-03,412,3
1559,2005-05-08,707,3
1560,2015-06-07,329,1
1561,2015-03-17,191,3
1562,2013-10-09,466,2
1563,2014-09-08,655,2
1564,2010-12-20,492,2
1565,2015-10-01,488,1
1566,2015-12-03,838,3
1567,2008-02-24,771,1
1568,2014-10-19,225,2
1569,2013-12-09,905,1
1570,2013-03-13,291,2
1571,2006-03-23,739,2
1572,2013-12-21,790,2
1573,2011-02-05,711,3
1574,2002-03-23,845,4
1575,2013-07-22,662,4
1576,2011-12-21,463,3
1577,2010-02-03,347,3
1578,2013-12-31,580,4
1579,2015-10-20,54,2
1580,2012-06-30,124,4
1581,2009-12-03,430,4
1582,2015-11-29,191,3
1583,2015-11-21,54,2
1584,2015-05-18,295,1
1585,2014-10-24,734,1
1586,2006-11-16,185,3
1587,2012-07-07,546,3
1588,2012-06-08,619,2
1589,2012-09-15,295,2
1590,2015-02-28,831,2
1591,2014-06-27,794,2
1592,2007-01-14,358,2
1593,2002-01-07,347,2
1594,2015-01-03,560,3
1595,2015-11-26,230,4
1596,2009-05-22,711,2
1597,2014-05-09,490,2
1598,2013-10-29,563,4
1599,2006-12-20,682,2
1600,2015-01-14,544,3
1601,2015-08-26,170,4
1602,2009-03-15,164,4
1603,2015-02-15,659,4
1604,2015-11-27,412,1
1605,2013-08-20,239,4
1606,2014-04-04,62,1
1607,2015-01-01,169,4
1608,2015-09-04,537,2
1609,2010-02-19,235,1
1610,2015-07-09,593,2
1611,2007-05-06,147,4
1612,2013-03-22,31,3
1613,2015-08-26,55,3
1614,2014-08-30,989,4
1615,2012-01-06,421,4
1616,2011-02-15,255,2
1617,2015-12-26,335,2
1618,2013-05-06,277,1
1619,2015-11-16,732,3
1620,2010-02-11,437,2
1621,2011-04-09,178,4
1622,2002-11-26,133,1
1623,2015-05-12,711,4
1624,2004-05-01,326,1
1625,2015-03-21,639,2
1626,2013-09-05,92,1
1627,2015-05-30,456,3
1628,2007-12-12,954,3
1629,2015-12-08,241,2
1630,2015-11-24,714,2
1631,2013-05-05,169,1
1632,2013-01-18,394,1
1633,2012-01-06,292,2
1634,2013-10-31,554,1
1635,2011-05-17,783,4
1636,2012-06-03,986,4
1637,2012-02-16,173,2
1638,2014-08-26,961,1
1639,2009-05-10,866,4
1640,2008-02-28,24,1
1641,2011-05-17,228,3
1642,2010-06-14,836,2
1643,2014-04-02,762,4
1644,2009-02-01,211,3
1645,2014-03-05,381,4
1646,2009-05-30,478,3
1647,2002-02-25,211,1
1648,2009-11-30,516,1
1649,2013-04-29,426,4
1650,2004-06-15,383,2
1651,2014-01-12,705,2
1652,2006-05-14,383,3
1653,2001-07-31,874,4
1654,2014-03-03,989,2
1655,2012-05-28,292,4
1656,2012-01-24,67,1
1657,2013-12-28,381,1
1658,2014-07-30,238,3
1659,2015-09-16,597,1
1660,2015-10-08,21,3
1661,2012-10-21,958,3
1662,2015-01-06,804,4
1663,2015-09-13,279,3
1664,2010-04-27,633,4
1665,2006-10-22,103,3
1666,2007-05-05,239,3
1667,2014-10-24,814,3
1668,2014-10-25,161,1
1669,2013-01-30,447,4
1670,2007-03-19,886,4
1671,2005-07-26,402,1
1672,2012-12-21,882,2
1673,2015-12-11,495,2
1674,2014-03-17,158,1
1675,2013-11-09,989,4
1676,2015-12-31,54,4
1677,2014-10-20,40,2
1678,2015-10-06,40,3
1679,2011-03-24,552,3
1680,2015-02-27,756,1
1681,2014-09-19,318,2
1682,2014-06-08,567,2
1683,2015-04-23,370,3
1684,2012-11-30,130,1
1685,2010-02-05,263,2
1686,2015-07-28,455,3
1687,2015-02-22,40,4
1688,2007-05-23,803,2
1689,2009-07-27,517,1
1690,2015-02-25,839,4
1691,2014-11-11,221,1
1692,2011-03-02,121,3
1693,2013-11-08,159,1
1694,2012-07-18,823,1
1695,2007-08-17,884,4
1696,2014-04-06,451,4
1697,2015-10-07,499,4
1698,2013-05-28,410,3
1699,2012-06-10,200,2
1700,2015-11-23,695,4
1701,2012-10-30,127,3
1702,2005-05-01,629,3
1703,2015-08-03,834,1
1704,2008-09-09,785,4
1705,2004-04-06,634,4
1706,2013-06-03,157,3
1707,2015-06-12,131,4
1708,2007-05-31,321,1
1709,2015-08-15,40,3
1710,2015-06-29,941,2
1711,2012-03-22,141,2
1712,2013-04-28,473,2
1713,2015-07-20,315,4
1714,2012-02-06,29,3
1715,2005-08-10,477,3
1716,2014-01-08,636,2
1717,2014-03-31,146,3
1718,2015-02-23,659,2
1719,2015-08-04,508,4
1720,2015-10-27,352,1
1721,2008-01-31,253,3
1722,2013-08-20,62,1
1723,2007-04-21,465,4
1724,2014-11-29,516,3
1725,2006-02-28,718,1
1726,2010-08-01,253,3
1727,2012-01-09,479,2
1728,2015-02-21,306,3
1729,2014-07-18,89,2
1730,2015-07-26,195,2
1731,2011-04-21,301,1
1732,2008-05-02,782,2
1733,2011-04-06,132,2
1734,2011-02-19,406,1
1735,2008-10-17,753,3
1736,2015-05-24,716,2
1737,2012-05-03,303,2
1738,2011-10-21,251,1
1739,2014-01-25,963,4
1740,2013-06-03,245,4
1741,2008-05-11,213,1
1742,2011-11-20,323,3
1743,2014-10-15,792,1
1744,2015-02-27,306,2
1745,2010-09-25,705,2
1746,2015-10-11,841,1
1747,2015-02-28,844,4
1748,2014-11-23,279,2
1749,2013-01-12,833,3
1750,2014-07-19,993,3
1751,2014-05-08,526,1
1752,2015-12-10,345,2
1753,2014-01-14,310,4
1754,2007-11-10,994,3
1755,2006-06-17,503,2
1756,2005-10-02,384,4
1757,2013-11-22,297,3
1758,2009-12-11,685,1
1759,2013-06-17,675,1
1760,2009-04-11,517,2
1761,2014-08-30,639,3
1762,2015-10-07,555,3
1763,2011-11-18,949,1
1764,2013-08-25,684,1
1765,2013-06-02,454,2
1766,2008-12-19,561,1
1767,2012-10-11,439,1
1768,2014-08-11,651,3
1769,2013-09-04,381,4
1770,2011-01-01,71,1
1771,2012-07-25,663,2
1772,2015-10-27,841,2
1773,2015-05-21,759,3
1774,2015-08-24,348,3
1775,2009-11-19,683,1
1776,2010-10-22,207,3
1777,2015-03-29,664,1
1778,2009-02-19,484,3
1779,2015-02-19,534,3
1780,2015-05-22,186,2
1781,2006-10-06,710,2
1782,2015-07-05,570,4
1783,2002-06-10,575,3
1784,2015-10-15,14,4
1785,2012-04-22,545,3
1786,2009-10-22,669,1
1787,2015-08-04,769,1
1788,2015-07-21,636,1
1789,2013-03-07,818,2
1790,2007-12-20,6,1
1791,2015-02-25,997,4
1792,2013-12-02,76,3
1793,2015-01-22,143,3
1794,2008-12-31,920,2
1795,2011-08-04,497,2
1796,2015-08-23,235,1
1797,2014-04-30,413,4
1798,2007-05-26,127,3
1799,2015-10-18,572,3
1800,2015-01-24,798,4
1801,2006-09-09,884,3
1802,2014-12-20,297,4
1803,2009-05-23,239,3
1804,2014-06-01,485,4
1805,2014-07-23,631,4
1806,2015-12-08,479,4
1807,2013-08-19,21,1
1808,2011-12-09,536,1
1809,2014-03-29,536,1
1810,2008-02-15,404,4
1811,2015-12-21,843,3
1812,2011-12-31,893,1
1813,2015-07-27,703,4
1814,2015-10-25,588,4
1815,2008-07-16,896,4
1816,2013-12-21,831,4
1817,2015-03-16,204,4
1818,2014-08-01,350,1
1819,2012-11-03,709,1
1820,2009-07-20,248,4
1821,2015-07-13,592,4
1822,2010-09-10,442,4
1823,2015-10-02,910,4
1824,2013-05-04,15,2
1825,2015-09-23,848,3
1826,2015-11-24,508,2
1827,2015-11-24,199,3
1828,2005-10-08,946,4
1829,2015-09-03,345,2
1830,2014-09-21,998,4
1831,2006-06-28,856,1
1832,2010-03-29,341,3
1833,2012-07-06,844,1
1834,2015-10-11,345,2
1835,2009-08-27,633,4
1836,2011-04-17,401,3
1837,2010-06-05,899,1
1838,2015-09-10,980,2
1839,2013-11-18,166,3
1840,2015-03-24,462,1
1841,2014-03-21,154,1
1842,2008-07-11,83,3
1843,2015-05-18,603,2
1844,2014-12-10,968,1
1845,2013-02-17,78,3
1846,2011-06-28,913,3
1847,2014-02-11,512,4
1848,2015-10-21,61,4
1849,2015-10-05,377,2
1850,2013-12-03,917,1
1851,2015-03-27,533,3
1852,2003-11-01,260,4
1853,2012-11-07,443,4
1854,2007-10-22,25,1
1855,2005-07-02,207,1
1856,2014-10-19,151,1
1857,2012-07-26,90,1
1858,2015-03-26,189,2
1859,2011-04-13,33,2
1860,2007-07-20,33,2
1861,2013-05-26,387,4
1862,2014-06-26,376,2
1863,2014-11-06,851,3
1864,2010-01-21,913,2
1865,2007-09-18,806,3
1866,2014-11-15,967,1
1867,2014-07-15,390,2
1868,2011-08-01,821,3
1869,2011-10-05,261,4
1870,2014-09-04,195,1
1871,2013-04-21,774,4
1872,2012-06-15,231,3
1873,2015-08-09,644,2
1874,2003-08-01,303,3
1875,2014-06-24,102,2
1876,2006-05-09,83,1
1877,2014-06-22,970,2
1878,2013-10-16,672,3
1879,2012-09-24,278,2
1880,2009-01-16,38,3
1881,2007-06-03,239,4
1882,2015-08-03,683,4
1883,2015-05-02,736,1
1884,2010-08-13,928,1
1885,2014-10-07,428,4
1886,2011-03-01,993,4
1887,2012-05-26,494,3
1888,2015-02-14,570,3
1889,2008-07-17,501,3
1890,2009-07-22,629,2
1891,2015-11-25,14,4
1892,2013-11-22,649,2
1893,2006-02-16,577,2
1894,2011-03-01,4,2
1895,2007-03-19,422,2
1896,2015-01-22,456,3
1897,2011-03-27,176,1
1898,2001-10-12,764,2
1899,2015-05-05,175,2
1900,2012-06-10,537,3
1901,2014-07-03,692,1
1902,2015-09-04,461,2
1903,2015-04-16,445,4
1904,2013-11-11,989,1
1905,2014-08-08,336,1
1906,2010-03-11,858,4
1907,2015-12-25,804,4
1908,2010-03-28,110,4
1909,2014-07-13,651,3
1910,2015-01-07,656,3
1911,2009-08-16,436,2
1912,2008-01-25,844,2
1913,2014-04-18,510,3
1914,2003-06-29,358,2
1915,2015-02-17,374,4
1916,2003-10-12,604,1
1917,2012-02-20,129,2
1918,2014-06-25,203,2
1919,2012-11-25,5,4
1920,2014-12-22,498,2
1921,2014-08-13,721,3
1922,2013-10-31,331,2
1923,2013-04-08,78,4
1924,2007-08-28,784,1
1925,2015-12-03,933,3
1926,2015-09-22,842,1
1927,2014-06-29,799,2
1928,2011-09-17,820,4
1929,2014-12-08,195,2
1930,2008-02-03,662,1
1931,2013-10-21,610,4
1932,2015-06-01,533,3
1933,2014-08-10,311,1
1934,2011-10-07,800,2
1935,2007-01-15,283,2
1936,2015-10-27,982,3
1937,2014-08-31,925,4
1938,2015-08-04,643,2
1939,2015-09-02,798,4
1940,2011-07-26,778,3
1941,2015-02-13,761,3
1942,2005-02-02,99,4
1943,2012-01-13,777,3
1944,2015-07-30,645,2
1945,2015-08-10,934,1
1946,2014-06-20,879,1
1947,2013-08-13,359,1
1948,2014-12-16,305,1
1949,2015-09-13,499,3
1950,2003-01-15,704,1
1951,2012-06-01,667,4
1952,2009-10-22,718,2
1953,2014-05-08,23,3
1954,2015-02-15,599,4
1955,2007-03-31,337,3
1956,2015-07-03,383,1
1957,2009-12-07,966,2
1958,2012-12-03,130,3
1959,2009-05-17,504,4
1960,2006-07-25,964,4
1961,2013-05-18,816,4
1962,2010-03-01,551,4
1963,2013-12-17,329,4
1964,2014-06-01,882,3
1965,2005-01-01,216,2
1966,2002-11-06,830,3
1967,2013-09-19,184,3
1968,2014-07-23,796,4
1969,2015-04-12,259,2
1970,2007-11-22,722,1
1971,2008-08-16,690,3
1972,2008-02-21,885,2
1973,2007-12-14,877,4
1974,2014-03-30,841,3
1975,2012-10-23,726,4
1976,2009-04-02,715,3
1977,2015-02-24,207,2
1978,2013-04-12,367,2
1979,2014-09-01,76,3
1980,2009-04-27,173,3
1981,2013-10-09,331,2
1982,2013-11-28,854,4
1983,2015-08-03,32,1
1984,2015-07-18,445,1
1985,2007-01-21,957,1
1986,2015-02-02,409,1
1987,2013-09-25,727,1
1988,2013-10-24,607,4
1989,2005-02-01,931,3
1990,2007-10-28,884,3
1991,2013-05-24,935,3
1992,2009-06-08,856,3
1993,2008-08-02,550,2
1994,2014-02-04,285,4
1995,2015-12-18,635,4
1996,2015-04-18,31,2
1997,2015-11-22,279,1
1998,2004-06-21,574,3
1999,2012-11-19,165,1
2000,2004-03-02,790,1
2001,2013-05-06,90,3
2002,2014-03-23,120,1
2003,2010-02-21,178,1
2004,2015-06-13,377,3
2005,2012-07-12,917,3
2006,2011-09-08,280,4
2007,2015-05-31,273,1
2008,2015-03-04,485,2
2009,2015-07-15,41,1
2010,2015-07-13,717,3
2011,2009-10-19,627,3
2012,2009-03-29,874,3
2013,2013-12-04,976,1
2014,2013-07-26,895,3
2015,2014-05-11,580,2
2016,2015-06-20,97,2
2017,2014-11-21,101,3
2018,2001-07-13,193,1
2019,2015-05-29,440,2
2020,2014-10-02,175,3
2021,2009-08-19,582,3
2022,2009-04-04,544,2
2023,2013-03-06,62,3
2024,2010-05-11,616,1
2025,2015-12-21,765,4
2026,2014-10-25,850,3
2027,2013-11-13,24,2
2028,2005-01-31,227,4
2029,2010-06-29,98,3
2030,2015-04-28,783,2
2031,2014-03-22,713,2
2032,2012-10-05,100,1
2033,2012-12-10,274,3
2034,2009-03-03,891,1
2035,2008-11-02,229,3
2036,2011-10-15,549,4
2037,2013-05-16,707,1
2038,2015-12-19,481,3
2039,2014-06-28,291,3
2040,2008-12-12,683,3
2041,2013-12-30,805,4
2042,2004-08-31,977,1
2043,2015-09-20,38,1
2044,2012-10-30,119,3
2045,2002-03-03,290,1
2046,2013-08-01,130,3
2047,2014-09-16,415,1
2048,2009-04-28,577,3
2049,2014-08-16,469,3
2050,2015-08-08,944,4
2051,2015-05-13,748,2
2052,2014-06-04,567,2
2053,2015-09-20,831,4
2054,2013-01-15,479,1
2055,2010-07-14,836,2
2056,2001-09-09,884,2
2057,2005-03-31,357,1
2058,2014-01-22,429,3
2059,2014-11-29,80,3
2060,2013-07-04,744,2
2061,2014-09-10,922,1
2062,2015-12-19,635,4
2063,2013-01-23,107,3
2064,2012-10-23,310,1
2065,2011-12-29,347,2
2066,2008-09-05,796,4
2067,2015-03-21,659,2
