id,created_on,creator_id,content
3879,2014-05-25,804,Text
3885,2009-06-01,409,Text
3892,2011-08-21,399,Text
3895,2015-06-10,480,Text
3898,2014-02-25,922,Text
3899,2011-02-24,295,Text
3900,2008-11-10,13,Text
3902,2010-05-10,894,Text
3906,2008-09-29,436,Text
3911,2010-05-08,240,Text
3912,2015-11-28,653,Text
3913,2013-06-13,355,Text
3928,2011-07-01,782,Text
3935,2014-11-14,41,Text
3940,2015-10-02,691,Text
3941,2009-11-18,405,Text
3944,2013-11-26,404,Text
3950,2007-02-28,222,Text
3962,2005-06-24,898,Text
3967,2015-08-08,407,Text
3968,2015-03-10,908,Text
3977,2003-06-16,561,Text
3979,2013-12-08,248,Text
3981,2011-07-13,717,Text
3982,2014-07-26,746,Text
3984,2015-12-14,52,Text
3985,2014-01-31,428,Text
3990,2012-07-08,775,Text
3992,2006-11-07,957,Text
3993,2009-02-13,423,Text
3999,2009-04-28,341,Text
4008,2011-09-20,303,Text
4012,2007-04-20,607,Text
4021,2009-02-01,797,Text
4025,2013-08-19,552,Text
4027,2015-07-08,757,Text
4029,2013-10-15,245,Text
4030,2013-11-16,684,Text
4031,2014-05-20,90,Text
4032,2010-11-08,583,Text
4034,2015-04-15,279,Text
4036,2014-02-04,386,Text
4047,2015-11-07,499,Text
4048,2014-03-27,404,Text
4052,2015-08-16,208,Text
4053,2014-02-13,933,Text
4055,2015-01-25,929,Text
4056,2015-04-17,197,Text
4060,2009-10-01,859,Text
4061,2004-07-05,618,Text
4062,2003-08-05,333,Text
4065,2013-12-20,680,Text
4069,2015-11-26,66,Text
4070,2012-04-16,912,Text
4075,2014-07-07,494,Text
4076,2009-12-15,152,Text
4091,2010-08-30,519,Text
4107,2012-12-28,494,Text
4108,2015-06-19,493,Text
4110,2014-07-16,197,Text
4117,2015-12-28,142,Text
4120,2011-03-24,69,Text
4126,2011-05-14,836,Text
4133,2015-04-11,400,Text
4139,2014-06-17,825,Text
4141,2015-12-06,230,Text
4142,2013-02-24,947,Text
4155,2006-06-11,758,Text
4168,2015-01-30,620,Text
4170,2015-10-29,894,Text
4173,2015-11-18,817,Text
4177,2005-07-29,832,Text
4184,2014-01-01,846,Text
4186,2014-04-09,493,Text
4188,2015-08-08,359,Text
4189,2005-06-20,696,Text
4198,2014-05-06,622,Text
4207,2005-03-22,893,Text
4208,2012-04-13,107,Text
4209,2012-12-20,141,Text
4210,2008-04-25,408,Text
4217,2001-04-28,511,Text
4233,2015-11-10,365,Text
4236,2005-09-23,322,Text
4237,2014-02-02,141,Text
4238,2010-04-15,466,Text
4242,2015-01-30,578,Text
4243,2006-01-28,417,Text
4250,2015-06-29,324,Text
4251,2013-07-21,395,Text
4256,2011-09-01,922,Text
4261,2015-06-12,456,Text
4263,2013-10-06,298,Text
4264,2014-06-25,874,Text
4267,2002-03-13,725,Text
4268,2015-09-29,975,Text
4270,2015-09-30,64,Text
4272,2015-12-25,996,Text
4292,2013-09-29,323,Text
4296,2015-12-28,903,Text
4308,2007-09-24,65,Text
4309,2015-08-09,345,Text
4313,2014-01-16,605,Text
4314,2015-12-16,236,Text
4316,2015-11-30,597,Text
4317,2014-06-15,512,Text
4322,2010-10-25,807,Text
4326,2014-08-12,558,Text
4327,2010-11-10,898,Text
4329,2015-02-10,841,Text
4337,2011-05-03,883,Text
4348,2013-07-23,923,Text
4351,2015-04-22,532,Text
4352,2002-04-01,472,Text
4357,2015-12-12,564,Text
4366,2009-11-17,401,Text
4367,2013-11-24,169,Text
4373,2010-11-05,916,Text
4375,2011-06-22,115,Text
4376,2009-06-02,283,Text
4380,2010-12-12,41,Text
4382,2013-09-01,209,Text
4384,2014-04-21,934,Text
4388,2011-06-22,118,Text
4390,2005-09-13,391,Text
4392,2011-11-08,262,Text
4399,2014-05-08,348,Text
4400,2004-01-19,193,Text
4402,2009-11-12,568,Text
4408,2013-08-08,114,Text
4410,2012-10-24,165,Text
4414,2010-12-25,257,Text
4422,2012-11-12,571,Text
4423,2007-12-17,461,Text
4429,2010-11-05,942,Text
4433,2014-09-06,221,Text
4437,2014-10-08,754,Text
4438,2006-06-02,1000,Text
4443,2015-12-18,66,Text
4446,2014-07-10,643,Text
4447,2007-06-17,923,Text
4452,2012-02-15,744,Text
4456,2014-01-12,949,Text
4457,2014-10-19,836,Text
4466,2014-04-25,363,Text
4469,2015-05-14,397,Text
4478,2015-11-11,488,Text
4479,2015-12-11,236,Text
4480,2010-07-27,558,Text
4483,2010-09-30,240,Text
4485,2010-12-30,28,Text
4486,2006-01-16,473,Text
4488,2014-03-04,395,Text
4491,2011-10-11,987,Text
4497,2011-08-31,290,Text
4498,2014-05-17,846,Text
4502,2015-03-15,320,Text
4503,2012-05-09,132,Text
4504,2012-06-13,569,Text
4505,2014-09-26,625,Text
4506,2005-07-23,173,Text
4510,2011-04-20,358,Text
4524,2009-09-17,72,Text
4525,2011-04-01,136,Text
4528,2011-01-02,743,Text
4533,2015-12-19,35,Text
4540,2012-10-05,776,Text
4545,2013-07-16,881,Text
4550,2012-06-24,583,Text
4554,2014-08-08,26,Text
4562,2015-10-10,142,Text
4568,2014-10-19,565,Text
4573,2009-01-28,430,Text
4581,2014-09-01,963,Text
4583,2014-11-03,498,Text
4584,2015-02-23,956,Text
4585,2010-10-10,753,Text
4586,2009-07-18,576,Text
4589,2009-11-17,205,Text
4594,2015-06-06,692,Text
4596,2015-11-13,385,Text
4598,2015-10-06,747,Text
4605,2012-01-26,90,Text
4606,2015-12-05,903,Text
4619,2015-10-15,953,Text
4620,2011-06-22,524,Text
4622,2007-03-13,461,Text
4629,2014-02-02,914,Text
4631,2007-08-07,832,Text
4632,2012-10-02,289,Text
4633,2005-01-06,173,Text
4641,2015-03-14,185,Text
4643,2007-01-31,776,Text
4651,2005-10-12,911,Text
4652,2015-05-24,811,Text
4655,2006-02-06,27,Text
4660,2009-04-19,613,Text
4661,2015-01-19,467,Text
4676,2013-07-18,708,Text
4678,2014-07-25,109,Text
4684,2015-09-16,938,Text
4689,2015-09-16,2,Text
4695,2004-12-14,764,Text
4697,2014-11-12,221,Text
4700,2015-09-30,427,Text
4702,2015-09-10,50,Text
4703,2007-02-05,921,Text
4706,2008-01-09,660,Text
4708,2015-12-15,510,Text
4710,2008-12-23,764,Text
4712,2012-12-31,69,Text
4713,2015-08-25,456,Text
4717,2009-04-17,398,Text
4718,2014-08-29,220,Text
4719,2014-02-25,321,Text
4727,2009-02-16,997,Text
4728,2012-12-06,302,Text
4730,2006-05-01,737,Text
4732,2015-02-17,234,Text
4733,2013-11-23,269,Text
4737,2014-10-04,819,Text
4739,2015-11-23,15,Text
4740,2012-09-20,585,Text
4750,2014-12-10,322,Text
4755,2011-04-13,625,Text
4756,2013-08-17,600,Text
4760,2008-12-23,323,Text
4761,2014-01-09,970,Text
4762,2014-08-09,245,Text
4764,2013-03-19,690,Text
4772,2010-05-01,779,Text
4775,2008-04-09,965,Text
4784,2010-04-23,858,Text
4787,2007-07-25,313,Text
4796,2013-08-27,273,Text
4801,2015-09-26,557,Text
4805,2009-03-27,966,Text
4806,2011-06-03,293,Text
4812,2012-11-10,176,Text
4815,2013-01-15,178,Text
4817,2010-03-01,443,Text
4818,2005-02-05,749,Text
4820,2003-03-28,77,Text
4824,2015-09-17,177,Text
4831,2015-07-13,226,Text
4832,2015-12-11,952,Text
4833,2013-05-25,144,Text
4836,2015-08-25,889,Text
4841,2011-01-23,929,Text
4843,2015-12-19,96,Text
4850,2012-05-17,883,Text
4851,2009-12-21,145,Text
4852,2004-06-28,396,Text
4854,2012-11-17,723,Text
4858,2014-10-11,168,Text
4867,2014-01-19,746,Text
4869,2014-02-04,991,Text
4878,2011-12-18,673,Text
4880,2014-05-26,805,Text
4882,2015-12-18,88,Text
4885,2014-02-11,64,Text
4886,2014-10-19,425,Text
4888,2012-07-07,103,Text
4892,2012-08-21,41,Text
4898,2014-11-06,621,Text
4899,2009-03-30,661,Text
4900,2012-04-12,318,Text
4906,2013-06-20,21,Text
4912,2001-04-06,966,Text
4915,2015-01-10,918,Text
4918,2002-04-05,618,Text
4922,2015-12-18,344,Text
4924,2005-05-27,569,Text
4927,2005-05-13,802,Text
4944,2011-10-28,892,Text
4945,2014-09-22,535,Text
4953,2001-09-27,84,Text
4960,2008-07-13,253,Text
4963,2014-11-13,227,Text
4964,2008-11-06,253,Text
4965,2014-07-30,87,Text
4970,2009-02-20,448,Text
4971,2015-12-18,95,Text
4976,2013-10-24,893,Text
4979,2015-04-09,176,Text
4981,2012-07-11,823,Text
4982,2015-12-21,177,Text
4984,2015-08-14,279,Text
4985,2013-10-12,551,Text
4987,2007-02-27,301,Text
4992,2015-09-16,177,Text
4996,2013-04-16,744,Text
5003,2010-01-26,823,Text
5006,2013-10-19,698,Text
5010,2015-05-07,639,Text
5019,2012-03-08,466,Text
5024,2014-01-25,376,Text
5031,2013-05-15,970,Text
5035,2009-08-31,634,Text
5037,2014-02-12,842,Text
5038,2015-06-17,220,Text
5040,2015-08-21,757,Text
5050,2014-08-06,538,Text
5058,2012-10-30,295,Text
5059,2015-11-11,720,Text
5062,2014-12-02,795,Text
5065,2011-08-18,749,Text
5066,2011-11-23,614,Text
5069,2015-09-18,532,Text
5076,2012-03-04,711,Text
5082,2015-03-17,107,Text
5083,2007-12-30,630,Text
5084,2015-11-30,163,Text
5085,2015-06-02,915,Text
5093,2004-11-04,604,Text
5097,2013-12-14,216,Text
5098,2000-09-21,486,Text
5100,2015-10-29,811,Text
5102,2015-09-07,757,Text
5110,2015-06-18,746,Text
5117,2014-01-23,801,Text
5120,2013-01-27,16,Text
5125,2013-08-08,649,Text
5137,2015-11-09,870,Text
5141,2015-05-26,270,Text
5145,2015-05-15,191,Text
5149,2009-09-15,660,Text
5150,2011-12-23,303,Text
5156,2015-03-11,579,Text
5166,2014-11-26,399,Text
5167,2011-02-03,723,Text
5171,2015-12-22,319,Text
5176,2003-10-22,167,Text
5180,2005-03-26,670,Text
5182,2015-01-31,298,Text
5189,2008-07-17,688,Text
5193,2014-10-25,352,Text
5199,2015-01-19,496,Text
5201,2015-05-08,388,Text
5204,2012-01-27,799,Text
5208,2011-10-21,630,Text
5209,2011-08-20,171,Text
5212,2013-09-26,807,Text
5214,2009-02-26,719,Text
5220,2010-12-12,707,Text
5225,2005-11-29,503,Text
5228,2014-02-27,639,Text
5230,2002-07-14,578,Text
5240,2009-06-11,544,Text
5241,2015-11-27,351,Text
5242,2013-07-04,248,Text
5245,2014-11-14,363,Text
5248,2012-10-14,90,Text
5252,2014-11-02,175,Text
5254,2005-09-12,949,Text
5259,2015-11-30,652,Text
5261,2011-12-24,284,Text
5263,2012-07-14,584,Text
5268,2007-06-29,960,Text
5277,2011-05-18,603,Text
5278,2013-04-07,920,Text
5280,2013-06-29,162,Text
5285,2014-02-12,130,Text
5288,2011-05-13,364,Text
5289,2012-12-10,313,Text
5290,2015-12-05,900,Text
5293,2012-08-31,378,Text
5295,2005-05-18,258,Text
5297,2007-06-20,313,Text
5302,2010-05-03,239,Text
5308,2015-10-04,804,Text
5310,2010-05-23,164,Text
5317,2015-08-17,445,Text
5319,2013-04-01,861,Text
5320,2006-02-25,677,Text
5321,2014-05-16,452,Text
5323,2008-02-07,287,Text
5324,2011-02-19,91,Text
5325,2011-05-17,93,Text
5330,2012-12-28,929,Text
5331,2014-06-03,439,Text
5332,2009-03-21,9,Text
5336,2007-06-30,577,Text
5346,2015-03-26,626,Text
5347,2015-10-28,336,Text
5352,2010-07-03,610,Text
5356,2006-06-08,293,Text
5360,2015-02-28,89,Text
5364,2012-07-02,698,Text
5369,2012-02-17,818,Text
5373,2015-12-01,480,Text
5374,2008-06-13,730,Text
5380,2008-07-03,674,Text
5381,2010-02-02,546,Text
5384,2009-03-28,91,Text
5387,2014-11-20,406,Text
5389,2015-12-08,539,Text
5390,2014-08-16,721,Text
5391,2005-12-12,772,Text
5397,2015-12-19,412,Text
5403,2015-12-31,372,Text
5410,2001-02-10,511,Text
5412,2014-02-18,879,Text
5413,2009-08-26,516,Text
5418,2012-02-26,855,Text
5422,2013-11-28,349,Text
5424,2010-10-26,932,Text
5427,2009-04-30,696,Text
5432,2015-07-26,150,Text
5436,2015-08-23,315,Text
5443,2013-07-14,341,Text
5444,2015-08-04,820,Text
5448,2015-08-08,97,Text
5452,2009-10-29,899,Text
5463,2013-12-20,537,Text
5473,2007-02-22,392,Text
5474,2013-11-12,180,Text
5476,2010-01-16,713,Text
5478,2013-06-30,589,Text
5485,2008-05-11,786,Text
5495,2015-08-10,365,Text
5497,2011-02-07,799,Text
5498,2011-07-15,687,Text
5501,2014-09-16,166,Text
5504,2002-02-08,563,Text
5505,2011-07-02,267,Text
5508,2008-11-09,743,Text
5510,2012-04-20,584,Text
5514,2011-11-20,774,Text
5516,2012-02-04,408,Text
5517,2015-08-19,956,Text
5519,2005-08-25,778,Text
5524,2010-02-15,823,Text
5539,2015-07-31,567,Text
5545,2014-12-21,47,Text
5551,2014-03-29,590,Text
5553,2015-01-25,153,Text
5559,2015-11-18,539,Text
5562,2004-06-22,501,Text
5566,2010-07-06,566,Text
5570,2010-02-14,978,Text
5571,2007-06-07,995,Text
5573,2015-07-09,532,Text
5574,2012-07-05,295,Text
5580,2012-03-19,661,Text
5584,2015-08-17,906,Text
5586,2013-10-18,872,Text
5588,2010-07-12,571,Text
5590,2014-05-04,458,Text
5604,2015-09-21,224,Text
5608,2009-05-18,326,Text
5615,2011-08-28,138,Text
5621,2015-08-12,441,Text
5625,2015-11-22,46,Text
5626,2012-10-06,818,Text
5636,2009-03-21,845,Text
5642,2012-12-20,253,Text
5648,2015-07-29,406,Text
5649,2015-12-11,412,Text
5650,2015-07-15,256,Text
5651,2013-01-10,418,Text
5654,2014-05-31,354,Text
5671,2009-12-11,743,Text
5676,2007-05-03,262,Text
5677,2015-06-22,962,Text
5678,2006-11-11,858,Text
5693,2013-01-08,118,Text
5694,2013-03-25,558,Text
5696,2015-12-12,971,Text
5700,2013-02-23,394,Text
5701,2009-12-02,895,Text
5702,2014-11-07,901,Text
5704,2013-11-08,625,Text
5706,2014-12-14,322,Text
5711,2015-09-21,530,Text
5712,2012-10-18,643,Text
5715,2012-08-11,507,Text
5717,2015-03-05,402,Text
5718,2008-10-15,364,Text
5723,2008-11-11,43,Text
5725,2015-04-27,453,Text
5726,2003-07-19,725,Text
5737,2013-12-10,662,Text
5738,2015-03-18,837,Text
5739,2011-09-07,957,Text
5747,2014-07-13,904,Text
5764,2010-10-16,710,Text
5765,2014-05-30,391,Text
5772,2011-06-05,247,Text
5778,2014-09-22,340,Text
5784,2015-04-05,571,Text
5790,2005-01-23,410,Text
5794,2009-11-01,151,Text
5795,2009-09-13,151,Text
5800,2010-02-11,473,Text
5803,2015-01-11,214,Text
5806,2011-04-30,775,Text
5809,2015-04-07,817,Text
5814,2011-07-28,10,Text
5817,2015-01-30,831,Text
5818,2009-04-17,38,Text
5820,2014-08-30,558,Text
5822,2003-07-27,303,Text
5831,2012-11-01,866,Text
5833,2011-07-22,201,Text
5834,2015-03-16,620,Text
5837,2009-08-09,1,Text
5841,2012-11-04,599,Text
5845,2012-03-08,801,Text
5850,2015-07-16,75,Text
5855,2013-09-04,464,Text
5857,2013-06-24,109,Text
5858,2006-10-04,103,Text
5860,2015-08-27,114,Text
5863,2014-08-28,840,Text
5865,2011-09-14,839,Text
5870,2015-02-19,615,Text
5871,2011-02-28,344,Text
5875,2013-07-14,341,Text
5877,2015-07-19,414,Text
5885,2008-10-14,942,Text
5886,2011-09-20,905,Text
5894,2009-08-29,237,Text
5897,2012-05-13,478,Text
5900,2013-09-16,278,Text
5901,2012-03-05,507,Text
5902,2015-03-05,794,Text
5905,2008-01-27,614,Text
5908,2011-11-26,826,Text
5909,2011-11-18,904,Text
5918,2015-10-22,365,Text
5919,2015-11-21,811,Text
5921,2015-11-09,230,Text
5923,2013-04-07,942,Text
5928,2005-11-23,277,Text
5930,2011-12-17,490,Text
5938,2014-10-14,343,Text
5944,2003-05-01,364,Text
5945,2008-10-01,43,Text
5946,2014-10-03,30,Text
5948,2013-01-16,37,Text
5950,2014-07-23,971,Text
5951,2015-09-10,172,Text
5954,2014-09-12,962,Text
5956,2007-04-10,111,Text
5958,2013-11-03,967,Text
5962,2014-12-11,760,Text
5966,2014-11-01,974,Text
5967,2006-07-26,675,Text
5969,2013-09-29,506,Text
5970,2014-07-26,12,Text
5981,2013-12-29,840,Text
5984,2015-01-28,334,Text
5999,2015-09-08,106,Text
6003,2015-04-28,291,Text
6004,2012-07-19,852,Text
6007,2010-08-20,405,Text
6011,2009-06-20,825,Text
6012,2006-04-03,646,Text
6020,2015-08-11,333,Text
6021,2004-05-04,237,Text
6022,2009-11-29,664,Text
6023,2015-02-28,192,Text
6024,2012-11-24,675,Text
6030,2014-07-29,971,Text
6033,2002-09-17,931,Text
6034,2015-12-29,352,Text
6037,2000-08-29,282,Text
6038,2014-11-02,338,Text
6039,2012-02-05,99,Text
6047,2015-05-29,304,Text
6048,2012-02-23,57,Text
6053,2013-06-08,430,Text
6054,2007-02-28,960,Text
6078,2008-10-27,49,Text
6082,2013-03-26,814,Text
6089,2013-10-13,816,Text
6092,2010-11-20,856,Text
6093,2013-10-09,795,Text
6094,2014-05-06,744,Text
6099,2013-10-01,753,Text
6100,2009-10-28,422,Text
6109,2015-02-04,756,Text
6112,2004-04-17,741,Text
6113,2002-02-24,691,Text
6115,2015-06-23,519,Text
6117,2009-07-04,718,Text
6118,2009-10-11,47,Text
6121,2011-05-20,775,Text
6127,2012-03-03,414,Text
6129,2008-09-17,216,Text
6134,2015-08-31,208,Text
6141,2008-05-11,262,Text
6142,2014-12-30,829,Text
6147,2014-04-07,795,Text
6148,2014-07-15,612,Text
6151,2015-09-27,621,Text
6154,2015-01-09,878,Text
6155,2015-05-06,131,Text
6161,2013-01-03,929,Text
6166,2012-06-22,107,Text
6170,2015-12-08,163,Text
6173,2013-10-17,45,Text
6174,2013-02-10,274,Text
6179,2001-03-13,347,Text
6182,2013-03-08,390,Text
6193,2015-11-14,652,Text
6194,2002-06-12,865,Text
6202,2011-07-22,611,Text
6203,2015-01-11,79,Text
6206,2005-05-04,457,Text
6207,2015-03-07,64,Text
6208,2012-06-16,698,Text
6209,2013-10-16,728,Text
6217,2015-06-26,2,Text
6219,2010-06-28,685,Text
6224,2013-09-26,562,Text
6227,2011-12-10,367,Text
6230,2011-09-30,881,Text
6233,2015-03-23,312,Text
6234,2009-11-29,602,Text
6239,2013-08-03,25,Text
6243,2012-12-25,755,Text
6259,2006-04-29,550,Text
6260,2007-11-30,283,Text
6263,2007-12-14,885,Text
6272,2012-07-02,855,Text
6275,2007-07-13,884,Text
6276,2015-02-27,157,Text
6277,2013-01-24,338,Text
6281,2015-01-26,202,Text
6283,2014-08-24,731,Text
6285,2012-03-01,899,Text
6286,2015-07-24,147,Text
6288,2014-11-27,939,Text
6292,2015-11-28,351,Text
6295,2015-05-20,756,Text
6298,2015-02-09,761,Text
6300,2011-02-02,946,Text
6305,2014-05-23,464,Text
6306,2015-02-06,352,Text
6307,2015-12-18,208,Text
6309,2015-10-10,700,Text
6312,2008-09-30,942,Text
6313,2014-11-24,40,Text
6314,2014-12-04,560,Text
6316,2005-01-08,604,Text
6319,2011-04-28,705,Text
6320,2015-03-28,114,Text
6321,2013-03-17,257,Text
6326,2013-03-26,925,Text
6334,2015-09-30,787,Text
6340,2013-05-08,302,Text
6345,2014-11-22,871,Text
6356,2014-03-25,336,Text
6363,2014-12-09,179,Text
6365,2014-09-14,938,Text
6368,2015-09-09,889,Text
6370,2009-08-01,981,Text
6376,2006-07-25,884,Text
6380,2008-06-19,432,Text
6392,2015-05-27,512,Text
6395,2010-06-09,670,Text
6397,2015-10-10,661,Text
6409,2014-08-12,671,Text
6422,2015-09-09,916,Text
6429,2014-06-25,45,Text
6430,2015-08-20,446,Text
6437,2013-12-12,14,Text
6441,2015-11-16,570,Text
6443,2010-02-01,185,Text
6444,2015-03-18,427,Text
6448,2014-10-28,759,Text
6449,2015-08-24,976,Text
6452,2015-10-22,791,Text
6455,2014-10-23,309,Text
6458,2015-02-22,873,Text
6463,2014-10-01,828,Text
6464,2010-11-14,601,Text
6467,2015-11-21,659,Text
6470,2015-12-22,594,Text
6472,2015-12-02,95,Text
6486,2005-10-12,803,Text
6498,2013-01-31,143,Text
6501,2013-05-11,210,Text
6502,2015-07-27,928,Text
6506,2013-06-18,986,Text
6509,2008-01-18,309,Text
6511,2015-06-29,997,Text
6513,2013-05-15,362,Text
6516,2003-07-31,113,Text
6525,2015-12-01,843,Text
6529,2012-07-29,516,Text
6530,2010-01-14,391,Text
6535,2005-09-04,865,Text
6538,2000-07-26,15,Text
6542,2006-09-08,27,Text
6548,2010-09-27,55,Text
6551,2009-09-17,253,Text
6561,2013-08-09,507,Text
6564,2009-11-02,190,Text
6565,2013-04-01,35,Text
6570,2008-09-22,145,Text
6578,2009-04-18,298,Text
6584,2013-06-13,729,Text
6585,2015-06-01,781,Text
6589,2012-12-13,562,Text
6590,2013-09-14,404,Text
6595,2004-09-30,577,Text
6598,2003-01-25,758,Text
6605,2014-08-13,150,Text
6606,2014-07-19,348,Text
6607,2015-12-20,236,Text
6609,2014-11-19,754,Text
6611,2012-09-12,373,Text
6613,2010-04-13,925,Text
6614,2012-01-09,43,Text
6622,2012-05-31,287,Text
6624,2012-10-02,421,Text
6631,2011-10-03,542,Text
6632,2014-09-28,352,Text
6639,2015-06-16,249,Text
6640,2015-01-02,817,Text
6641,2014-01-04,348,Text
6648,2015-05-25,533,Text
6652,2015-03-17,983,Text
6655,2010-01-30,281,Text
6664,2006-11-08,70,Text
6670,2014-08-20,734,Text
6673,2015-10-05,167,Text
6677,2007-02-05,466,Text
6678,2006-09-24,172,Text
6679,2011-12-19,176,Text
6680,2014-08-02,817,Text
6684,2015-12-17,838,Text
6686,2015-10-26,939,Text
6687,2014-08-10,997,Text
6690,2008-07-21,827,Text
6695,2014-02-12,302,Text
6698,2014-03-17,57,Text
6700,2013-09-27,56,Text
6701,2015-11-30,573,Text
6703,2002-08-09,682,Text
6704,2014-12-22,61,Text
6710,2013-05-04,484,Text
6715,2003-12-06,758,Text
6718,2009-02-13,404,Text
6719,2012-09-24,113,Text
6721,2010-12-31,433,Text
6727,2011-12-28,580,Text
6734,2015-05-05,537,Text
6735,2010-09-30,133,Text
6739,2011-05-11,643,Text
6740,2014-08-31,482,Text
6750,2010-03-30,847,Text
6754,2012-08-10,258,Text
6755,2009-05-21,616,Text
6756,2014-12-04,105,Text
6761,2006-07-28,125,Text
6762,2015-11-26,441,Text
6763,2002-11-28,216,Text
6769,2014-09-11,120,Text
6772,2008-11-14,216,Text
6773,2014-03-17,30,Text
6775,2009-12-09,942,Text
6776,2015-10-26,350,Text
6778,2010-08-22,613,Text
6781,2015-11-29,95,Text
6784,2015-06-15,969,Text
6787,2015-08-09,723,Text
6796,2015-06-08,46,Text
6797,2006-06-23,987,Text
6799,2015-01-03,857,Text
6800,2004-10-05,815,Text
6805,2008-04-27,624,Text
6807,2015-10-08,950,Text
6808,2015-07-05,243,Text
6810,2015-06-21,434,Text
6811,2015-03-22,257,Text
6815,2014-01-08,606,Text
6828,2015-12-27,533,Text
6836,2013-07-31,893,Text
6840,2015-04-25,756,Text
6843,2013-10-11,544,Text
6845,2013-08-06,111,Text
6851,2014-12-31,890,Text
6852,2014-06-01,401,Text
6854,2014-06-27,620,Text
6855,2011-05-01,572,Text
6859,2014-08-29,165,Text
6861,2015-09-25,312,Text
6862,2015-04-23,279,Text
6865,2014-10-10,10,Text
6871,2015-10-31,307,Text
6876,2014-07-24,330,Text
6877,2013-06-26,350,Text
6878,2015-08-12,962,Text
6882,2014-12-03,650,Text
6885,2015-07-23,968,Text
6887,2015-09-25,870,Text
6892,2011-11-12,333,Text
6898,2012-02-03,485,Text
6899,2015-09-19,385,Text
6902,2012-12-11,878,Text
6909,2013-02-12,507,Text
6912,2013-11-11,405,Text
6913,2012-08-11,183,Text
6925,2014-07-31,650,Text
6930,2014-10-17,266,Text
6935,2015-12-25,749,Text
6944,2014-03-23,684,Text
6945,2004-10-13,739,Text
6948,2015-07-10,649,Text
6950,2014-08-13,889,Text
6952,2015-11-30,63,Text
6955,2015-05-16,151,Text
6968,2015-11-17,96,Text
6973,2012-12-05,948,Text
6975,2015-05-06,45,Text
6980,2014-02-03,620,Text
6981,2011-07-01,185,Text
6983,2011-01-26,478,Text
7003,2013-05-24,620,Text
7005,2013-11-30,425,Text
7006,2010-09-25,414,Text
7011,2011-08-21,318,Text
7015,2011-02-25,917,Text
7018,2015-05-11,840,Text
7025,2014-06-18,438,Text
7027,2013-10-28,823,Text
7034,2015-06-20,5,Text
7043,2014-10-12,762,Text
7047,2006-09-24,154,Text
7051,2015-06-11,644,Text
7056,2009-08-15,897,Text
7070,2012-09-07,261,Text
7072,2014-05-01,218,Text
7075,2008-01-23,881,Text
7077,2010-11-22,48,Text
7081,2008-12-10,369,Text
7082,2005-02-03,203,Text
7091,2015-04-17,853,Text
7092,2007-09-02,670,Text
7093,2015-11-14,689,Text
7097,2015-01-02,857,Text
7106,2011-04-04,629,Text
7109,2011-03-21,441,Text
7115,2010-03-19,813,Text
7119,2009-04-22,869,Text
7122,2008-05-23,997,Text
7124,2012-09-04,278,Text
7128,2015-12-05,996,Text
7130,2014-03-03,808,Text
7131,2007-12-23,303,Text
7134,2009-12-10,276,Text
7140,2010-01-01,718,Text
7141,2015-02-21,840,Text
7143,2014-11-27,598,Text
7147,2008-07-10,614,Text
7151,2009-10-04,677,Text
7153,2015-09-28,320,Text
7156,2005-03-25,286,Text
7171,2015-12-08,345,Text
7172,2014-12-21,978,Text
7174,2013-11-09,277,Text
7179,2015-03-02,498,Text
7180,2009-06-12,640,Text
7181,2011-01-24,397,Text
7182,2013-12-15,103,Text
7183,2013-03-10,76,Text
